Run 1,Run 1,Run 1,Run 1,Run 1,Run 2,Run 2,Run 2,Run 2,Run 2,Run 3,Run 3,Run 3,Run 3,Run 3,Run 4,Run 4,Run 4,Run 4,Run 4,Run 5,Run 5,Run 5,Run 5,Run 5
Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s) [aligned],Force (N),Position (m),Velocity (m/s),Acceleration (m/s²)
1.42,-0.007736943662170001,,,,1.42,0.0232108309865,,,,1.4100000000000001,-0.007736943662170001,0.154693,0.36693854166699996,0.052187741126499994,1.42,0.054158605635199995,0.167041,0.358839930556,0.0584734278549,1.4100000000000004,0.0232108309865,,,
1.43,-0.007736943662170001,,,,1.43,0.0232108309865,,,,1.42,-0.007736943662170001,,,,1.43,0.0232108309865,,,,1.4200000000000004,0.0232108309865,,,
1.44,0.0232108309865,0.168756,0.36836770833300003,0.0405261381173,1.44,0.0232108309865,,,,1.43,-0.007736943662170001,,,,1.44,0.0232108309865,,,,1.4300000000000002,0.0232108309865,,,
1.45,-0.007736943662170001,,,,1.45,0.0232108309865,0.181447,0.370987847222,0.09048080632719999,1.44,-0.007736943662170001,,,,1.45,0.0232108309865,,,,1.4400000000000002,-0.007736943662170001,0.1517775,0.360269097222,0.378960744599
1.46,-0.007736943662170001,,,,1.46,0.0232108309865,,,,1.45,-0.007736943662170001,0.168756,0.352646875,0.126375385802,1.46,-0.007736943662170001,0.1812755,0.362531944444,0.115706259645,1.4500000000000002,0.0232108309865,,,
1.47,-0.007736943662170001,,,,1.47,0.0232108309865,,,,1.46,-0.007736943662170001,,,,1.47,0.0232108309865,,,,1.4600000000000002,0.0232108309865,,,
1.48,-0.007736943662170001,0.183505,0.37015416666699996,0.119179928627,1.48,0.0232108309865,,,,1.47,-0.038684718310800004,,,,1.48,0.054158605635199995,,,,1.4700000000000002,-0.007736943662170001,,,
1.49,-0.007736943662170001,,,,1.49,0.0232108309865,0.1963675,0.37515625,0.157803819444,1.48,-0.007736943662170001,,,,1.49,0.0232108309865,,,,1.4800000000000002,-0.007736943662170001,0.166012,0.38254027777800004,0.309900896991
1.5,-0.007736943662170001,,,,1.5,0.054158605635199995,,,,1.49,0.0232108309865,0.1812755,0.37146423611100005,0.320239197531,1.5,0.054158605635199995,0.195853,0.37027326388899995,0.149946711034,1.4900000000000002,-0.007736943662170001,,,
1.51,-0.007736943662170001,,,,1.51,0.0232108309865,,,,1.5,-0.007736943662170001,,,,1.51,0.0232108309865,,,,1.5000000000000002,-0.007736943662170001,,,
1.52,-0.007736943662170001,0.1980825,0.378371875,0.20114197530900002,1.52,0.0232108309865,,,,1.51,-0.007736943662170001,,,,1.52,0.0232108309865,,,,1.5100000000000002,-0.007736943662170001,,,
1.53,-0.007736943662170001,,,,1.53,0.0232108309865,0.211288,0.38420763888899995,0.21619454089499998,1.52,-0.007736943662170001,,,,1.5299999999999998,-0.007736943662170001,,,,1.5200000000000002,-0.007736943662170001,0.1829905,0.39099618055600005,0.118600983796
1.54,-0.007736943662170001,,,,1.54,0.0232108309865,,,,1.53,-0.007736943662170001,0.1984255,0.39171076388899995,0.24472825038600002,1.5399999999999998,0.0232108309865,0.21111649999999998,0.375275347222,0.175420283565,1.5300000000000002,0.0232108309865,,,
1.55,0.0232108309865,,,,1.5499999999999998,-0.007736943662170001,,,,1.54,-0.007736943662170001,,,,1.5499999999999998,0.054158605635199995,,,,1.5400000000000003,0.0232108309865,,,
1.56,-0.007736943662170001,0.213689,0.38956701388899995,0.215450183256,1.5599999999999998,-0.007736943662170001,,,,1.55,-0.007736943662170001,,,,1.5599999999999998,0.0232108309865,,,,1.5500000000000003,0.0232108309865,,,
1.57,-0.007736943662170001,,,,1.5699999999999998,0.0232108309865,0.227066,0.39409270833300003,0.245059076003,1.56,-0.007736943662170001,,,,1.5699999999999998,0.054158605635199995,,,,1.5600000000000003,0.0232108309865,0.197911,0.38575590277800004,0.06591700424380001
1.58,-0.007736943662170001,,,,1.5799999999999998,0.0232108309865,,,,1.57,-0.007736943662170001,0.213689,0.39111527777800004,0.157390287423,1.5799999999999998,0.0232108309865,0.22586550000000002,0.38111111111100004,0.259036458333,1.5700000000000003,0.0232108309865,,,
1.59,-0.007736943662170001,,,,1.5899999999999999,-0.007736943662170001,,,,1.58,-0.007736943662170001,,,,1.5899999999999999,0.0232108309865,,,,1.5800000000000003,-0.007736943662170001,,,
1.6,-0.007736943662170001,0.229467,0.39647465277800004,0.20734495563299998,1.5999999999999999,-0.007736943662170001,,,,1.59,-0.007736943662170001,,,,1.5999999999999999,0.0232108309865,,,,1.5900000000000003,0.0232108309865,,,
1.61,-0.007736943662170001,,,,1.6099999999999999,-0.007736943662170001,0.24301550000000002,0.401953125,0.308329475309,1.6,-0.007736943662170001,,,,1.6099999999999999,0.0232108309865,,,,1.6000000000000003,0.054158605635199995,0.213346,0.390281597222,0.155570746528
1.62,-0.007736943662170001,,,,1.6199999999999999,0.0232108309865,,,,1.61,-0.007736943662170001,0.22929549999999999,0.39802291666699996,0.18658564814800002,1.6199999999999999,-0.007736943662170001,0.241129,0.39707013888899995,0.31461516203699996,1.6100000000000003,0.054158605635199995,,,
1.63,-0.007736943662170001,,,,1.63,0.0232108309865,,,,1.62,-0.007736943662170001,,,,1.63,0.0232108309865,,,,1.6200000000000003,0.0232108309865,,,
1.64,-0.007736943662170001,0.2454165,0.40338229166699996,0.258622926312,1.64,0.0232108309865,,,,1.6300000000000001,-0.007736943662170001,,,,1.64,0.054158605635199995,,,,1.6300000000000003,-0.007736943662170001,,,
1.65,-0.007736943662170001,,,,1.65,-0.007736943662170001,0.258965,0.41576840277800003,0.404517023534,1.6400000000000001,-0.007736943662170001,,,,1.65,0.0232108309865,,,,1.6400000000000003,0.0232108309865,0.2289525,0.39933298611100004,0.241668113426
1.66,0.0232108309865,,,,1.66,0.054158605635199995,,,,1.6500000000000001,-0.038684718310800004,0.2454165,0.406359722222,0.218841145833,1.66,0.054158605635199995,0.2577645,0.41028993055600005,0.287239342207,1.6500000000000004,0.0232108309865,,,
1.67,0.0232108309865,,,,1.67,0.0232108309865,,,,1.6600000000000001,-0.007736943662170001,,,,1.67,-0.007736943662170001,,,,1.6600000000000004,0.0232108309865,,,
1.68,-0.007736943662170001,0.2615375,0.416006597222,0.32040461034,1.68,0.0232108309865,,,,1.67,-0.007736943662170001,,,,1.68,0.054158605635199995,,,,1.6700000000000004,-0.007736943662170001,,,
1.69,0.0232108309865,,,,1.69,0.0232108309865,0.2756005,0.442327083333,0.305517457562,1.68,-0.007736943662170001,,,,1.69,0.0232108309865,,,,1.6800000000000002,-0.007736943662170001,0.245245,0.41124270833300003,0.29360773534
1.7,0.0232108309865,,,,1.7,0.0232108309865,,,,1.69,0.0232108309865,0.261709,0.41779305555600005,0.207427662037,1.7,0.0232108309865,0.2742285,0.419341319444,0.257465036651,1.6900000000000002,0.0232108309865,,,
1.71,-0.007736943662170001,,,,1.71,0.0232108309865,,,,1.7,0.0232108309865,,,,1.71,0.0232108309865,,,,1.7000000000000002,-0.007736943662170001,,,
1.72,-0.007736943662170001,0.278516,0.43148923611100004,0.304690393519,1.72,0.0232108309865,,,,1.71,-0.007736943662170001,,,,1.72,0.0232108309865,,,,1.7100000000000002,0.0232108309865,,,
1.73,-0.007736943662170001,,,,1.73,0.0232108309865,0.2951515,0.44971111111100004,0.00206766010802,1.72,-0.007736943662170001,,,,1.73,0.0232108309865,,,,1.7200000000000002,0.0232108309865,0.26188049999999996,0.423628819444,0.302622733411
1.74,-0.007736943662170001,,,,1.74,0.0232108309865,,,,1.73,-0.007736943662170001,0.27903049999999996,0.424700694444,0.154412856867,1.74,0.0232108309865,0.291207,0.42851180555600005,0.257795862269,1.7300000000000002,0.0232108309865,,,
1.75,-0.007736943662170001,,,,1.75,0.0232108309865,,,,1.74,-0.007736943662170001,,,,1.75,0.0232108309865,,,,1.7400000000000002,0.0232108309865,,,
1.76,-0.007736943662170001,0.2958375,0.449234722222,0.10338300540100001,1.76,0.0232108309865,,,,1.75,-0.007736943662170001,,,,1.76,0.0232108309865,,,,1.7500000000000002,0.0232108309865,,,
1.77,-0.007736943662170001,,,,1.77,0.054158605635199995,0.312473,0.436491319444,-0.156397810571,1.76,-0.007736943662170001,,,,1.77,0.0232108309865,,,,1.7600000000000002,0.0232108309865,0.27903049999999996,0.43672951388899994,0.26143494405900003
1.78,0.0232108309865,,,,1.78,-0.007736943662170001,,,,1.77,-0.007736943662170001,0.2958375,0.42815451388899994,0.14713469328700002,1.7799999999999998,-0.007736943662170001,0.308014,0.44625729166699996,0.14126253857999999,1.7700000000000002,0.054158605635199995,,,
1.79,0.0232108309865,,,,1.79,0.0232108309865,,,,1.78,-0.007736943662170001,,,,1.7899999999999998,0.0232108309865,,,,1.7800000000000002,0.0232108309865,,,
1.8,-0.007736943662170001,0.3157315,0.439706944444,-0.0779921392747,1.7999999999999998,0.0232108309865,,,,1.79,-0.007736943662170001,,,,1.7999999999999998,0.054158605635199995,,,,1.7900000000000003,0.0232108309865,,,
1.81,-0.007736943662170001,,,,1.8099999999999998,0.0232108309865,0.329966,0.42493888888899994,-0.0246465084876,1.8,0.0232108309865,,,,1.8099999999999998,0.054158605635199995,,,,1.8000000000000003,0.054158605635199995,0.296695,0.45054479166699996,0.098916859568
1.82,-0.007736943662170001,,,,1.8199999999999998,0.0232108309865,,,,1.81,-0.007736943662170001,0.313159,0.434347569444,0.191051793981,1.8199999999999998,0.0232108309865,0.3280795,0.44030243055600005,0.030270543981499996,1.81,0.054158605635199995,,,
1.83,0.0232108309865,,,,1.8299999999999998,0.0232108309865,,,,1.82,-0.007736943662170001,,,,1.8299999999999998,0.0232108309865,,,,1.8200000000000003,0.054158605635199995,,,
1.84,0.0232108309865,0.3311665,0.42720173611100004,0.08758608217589998,1.8399999999999999,-0.007736943662170001,,,,1.83,-0.007736943662170001,,,,1.8399999999999999,0.0232108309865,,,,1.83,0.0232108309865,,,
1.85,-0.007736943662170001,,,,1.8499999999999999,0.0232108309865,0.345744,0.429940972222,0.233232060185,1.84,-0.007736943662170001,,,,1.8499999999999999,0.0232108309865,,,,1.8400000000000003,0.0232108309865,0.3160745,0.44304166666699996,-0.0115788966049
1.86,-0.007736943662170001,,,,1.8599999999999999,0.0232108309865,,,,1.85,0.0232108309865,0.3304805,0.44316076388899994,0.247209442515,1.8599999999999999,0.0232108309865,0.3431715,0.43601493055600005,0.184269868827,1.85,0.0232108309865,,,
1.87,-0.007736943662170001,,,,1.8699999999999999,0.0232108309865,,,,1.86,0.0232108309865,,,,1.8699999999999999,0.0232108309865,,,,1.8600000000000003,0.0232108309865,,,
1.88,-0.007736943662170001,0.348488,0.44470902777800003,0.312216676312,1.88,0.0232108309865,,,,1.87,-0.007736943662170001,,,,1.88,0.0232108309865,,,,1.87,0.0232108309865,,,
1.89,-0.007736943662170001,,,,1.89,0.0232108309865,0.3637515,0.45066388888899994,0.344885706019,1.8800000000000001,-0.007736943662170001,,,,1.89,0.0232108309865,,,,1.8800000000000003,0.054158605635199995,0.332024,0.43815868055600005,0.134811439043
1.9,-0.007736943662170001,,,,1.9,0.0232108309865,,,,1.8900000000000001,-0.007736943662170001,0.348488,0.45530868055600004,0.28054012345699997,1.9,-0.007736943662170001,0.3616935,0.45757152777800003,0.294517505787,1.8900000000000001,0.054158605635199995,,,
1.91,-0.007736943662170001,,,,1.91,-0.007736943662170001,,,,1.9000000000000001,-0.007736943662170001,,,,1.9099999999999997,0.054158605635199995,,,,1.9000000000000004,0.054158605635199995,,,
1.92,-0.007736943662170001,0.3668385,0.46233541666699995,0.329254195602,1.92,-0.007736943662170001,,,,1.9100000000000001,-0.007736943662170001,,,,1.92,0.054158605635199995,,,,1.9100000000000001,0.0232108309865,,,
1.93,-0.007736943662170001,,,,1.93,-0.007736943662170001,0.3822735,0.46293090277800003,0.31817153742300003,1.92,-0.007736943662170001,,,,1.9299999999999997,-0.007736943662170001,,,,1.9200000000000004,0.0232108309865,0.35020300000000004,0.45328402777800003,0.308577594522
1.94,0.0232108309865,,,,1.94,0.0232108309865,,,,1.93,-0.007736943662170001,0.36701,0.46602743055600004,0.298818238812,1.94,0.0232108309865,0.380387,0.46793298611100004,0.237863618827,1.9300000000000002,0.0232108309865,,,
1.95,-0.007736943662170001,,,,1.95,0.0232108309865,,,,1.94,-0.007736943662170001,,,,1.9499999999999997,0.0232108309865,,,,1.9400000000000004,0.0232108309865,,,
1.96,0.0232108309865,0.385875,0.47329236111100004,0.27408902391999995,1.96,0.0232108309865,,,,1.95,-0.007736943662170001,,,,1.96,0.0232108309865,,,,1.9500000000000002,0.0232108309865,,,
1.97,0.0232108309865,,,,1.97,0.0232108309865,0.40079549999999997,0.47472152777800003,0.296006221065,1.96,-0.007736943662170001,,,,1.9699999999999998,-0.007736943662170001,,,,1.9600000000000004,0.054158605635199995,0.36838200000000004,0.46876666666699995,0.35563753858
1.98,-0.007736943662170001,,,,1.98,0.0232108309865,,,,1.97,-0.007736943662170001,0.3857035,0.478413541667,0.320073784722,1.98,0.0232108309865,0.3994235,0.473411458333,0.23000651041700002,1.9700000000000002,-0.007736943662170001,,,
1.99,-0.007736943662170001,,,,1.99,0.0232108309865,,,,1.98,-0.007736943662170001,,,,1.9899999999999998,0.0232108309865,,,,1.9800000000000004,0.0232108309865,,,
2.0,-0.007736943662170001,0.40474,0.48186736111100004,0.24944251543200002,2.0,0.0232108309865,,,,1.99,-0.007736943662170001,,,,2.0,0.0232108309865,,,,1.9900000000000002,-0.007736943662170001,,,
2.01,-0.007736943662170001,,,,2.01,0.0232108309865,0.420175,0.486869444444,0.263833429784,2.0,-0.007736943662170001,,,,2.01,0.054158605635199995,,,,2.0000000000000004,-0.007736943662170001,0.3877615,0.48401111111100004,0.32544970100299997
2.02,0.0232108309865,,,,2.02,0.0232108309865,,,,2.01,-0.007736943662170001,0.40508299999999997,0.494134375,0.279464940201,2.02,0.054158605635199995,0.41794549999999997,0.483772916667,0.269209346065,2.0100000000000002,0.0232108309865,,,
2.03,-0.007736943662170001,,,,2.0300000000000002,-0.007736943662170001,,,,2.02,0.0232108309865,,,,2.03,0.054158605635199995,,,,2.0200000000000005,0.0232108309865,,,
2.04,0.0232108309865,0.424291,0.49258611111100004,0.24340494791700001,2.04,-0.007736943662170001,,,,2.0300000000000002,-0.007736943662170001,,,,2.04,-0.007736943662170001,,,,2.0300000000000002,0.0232108309865,,,
2.05,-0.007736943662170001,,,,2.05,0.0232108309865,0.43989750000000005,0.49580173611100004,0.236623022762,2.04,-0.007736943662170001,,,,2.05,0.0232108309865,,,,2.0400000000000005,0.0232108309865,0.407141,0.496516319444,0.244562837577
2.06,-0.007736943662170001,,,,2.0599999999999996,0.054158605635199995,,,,2.05,-0.007736943662170001,0.4254915,0.50378125,0.17707441165100002,2.06,0.0232108309865,0.438011,0.496992708333,0.276735628858,2.0500000000000003,0.0232108309865,,,
2.07,-0.007736943662170001,,,,2.07,0.054158605635199995,,,,2.06,-0.007736943662170001,,,,2.07,0.0232108309865,,,,2.06,0.0232108309865,,,
2.08,-0.007736943662170001,0.44418500000000005,0.502471180556,0.22066068672800002,2.08,-0.007736943662170001,,,,2.0700000000000003,-0.007736943662170001,,,,2.08,-0.007736943662170001,,,,2.0700000000000003,0.0232108309865,,,
2.09,-0.007736943662170001,,,,2.09,0.0232108309865,0.4597915,0.5053295138889999,0.22198398919799997,2.08,-0.007736943662170001,,,,2.09,-0.007736943662170001,,,,2.08,-0.007736943662170001,0.427721,0.503543055556,0.172112027392
2.1,-0.007736943662170001,,,,2.0999999999999996,0.054158605635199995,,,,2.09,-0.007736943662170001,0.44572849999999997,0.505686805556,0.137706163194,2.1,0.0232108309865,0.457905,0.506401388889,0.279051408179,2.0900000000000003,0.0232108309865,,,
2.11,-0.007736943662170001,,,,2.11,0.054158605635199995,,,,2.1,-0.007736943662170001,,,,2.11,0.0232108309865,,,,2.1,0.0232108309865,,,
2.12,0.0232108309865,0.46459350000000005,0.509855208333,0.216359953704,2.12,-0.007736943662170001,,,,2.1100000000000003,-0.007736943662170001,,,,2.12,-0.007736943662170001,,,,2.1100000000000003,0.054158605635199995,,,
2.13,0.0232108309865,,,,2.13,-0.007736943662170001,0.4803715,0.513666319444,0.211728395062,2.12,-0.007736943662170001,,,,2.13,0.0232108309865,,,,2.12,0.054158605635199995,0.447615,0.506282291667,0.19452546296300002
2.14,-0.007736943662170001,,,,2.1399999999999997,-0.007736943662170001,,,,2.13,-0.007736943662170001,0.465794,0.5104506944439999,0.207841194059,2.14,0.0232108309865,0.47848500000000005,0.517596527778,0.31180314429,2.1300000000000003,0.0232108309865,,,
2.15,-0.007736943662170001,,,,2.15,0.0232108309865,,,,2.14,-0.007736943662170001,,,,2.15,0.0232108309865,,,,2.14,-0.007736943662170001,,,
2.16,-0.007736943662170001,0.48500200000000004,0.517715625,0.260359760802,2.16,0.0232108309865,,,,2.1500000000000004,-0.007736943662170001,,,,2.1599999999999997,-0.007736943662170001,,,,2.1500000000000004,0.0232108309865,,,
2.17,-0.007736943662170001,,,,2.17,0.0232108309865,0.5009515,0.520693055556,0.243735773534,2.16,0.0232108309865,,,,2.17,-0.007736943662170001,,,,2.16,-0.007736943662170001,0.46785200000000005,0.517120138889,0.27044994213
2.18,-0.007736943662170001,,,,2.1799999999999997,0.0232108309865,,,,2.17,-0.007736943662170001,0.486374,0.52093125,0.316434702932,2.1799999999999997,0.0232108309865,0.49923649999999997,0.5302208333330001,0.35307364004600006,2.1700000000000004,-0.007736943662170001,,,
2.19,-0.007736943662170001,,,,2.19,0.0232108309865,,,,2.1799999999999997,0.0232108309865,,,,2.19,0.054158605635199995,,,,2.18,0.0232108309865,,,
2.2,-0.007736943662170001,0.505925,0.5280770833330001,0.347036072531,2.1999999999999997,0.054158605635199995,,,,2.19,-0.007736943662170001,,,,2.1999999999999997,0.054158605635199995,,,,2.1900000000000004,0.054158605635199995,,,
2.21,0.0232108309865,,,,2.21,0.0232108309865,0.5218745,0.532126388889,0.296006221065,2.2,-0.007736943662170001,,,,2.21,-0.007736943662170001,,,,2.2,0.0232108309865,0.4889465,0.529387152778,0.324870756173
2.22,-0.007736943662170001,,,,2.2199999999999998,-0.007736943662170001,,,,2.21,0.0232108309865,0.507297,0.536294791667,0.396577208719,2.2199999999999998,0.0232108309865,0.5205025,0.550467361111,0.286660397377,2.2100000000000004,0.0232108309865,,,
2.23,-0.007736943662170001,,,,2.23,0.0232108309865,,,,2.2199999999999998,-0.007736943662170001,,,,2.23,0.0232108309865,,,,2.22,0.0232108309865,,,
2.24,-0.007736943662170001,0.5266765,0.549752777778,0.331818094136,2.2399999999999998,0.054158605635199995,,,,2.23,-0.007736943662170001,,,,2.2399999999999998,0.0232108309865,,,,2.2300000000000004,0.054158605635199995,,,
2.25,-0.007736943662170001,,,,2.25,0.0232108309865,0.5434835,0.5445125,0.329502314815,2.24,-0.007736943662170001,,,,2.25,0.054158605635199995,,,,2.24,0.0232108309865,0.5102125,0.543321527778,0.36531418788599995
2.26,-0.007736943662170001,,,,2.26,0.0232108309865,,,,2.25,-0.007736943662170001,0.528906,0.558685069444,0.329502314815,2.26,0.0232108309865,0.5438265,0.5579704861110001,0.11752580054000002,2.2500000000000004,0.0232108309865,,,
2.27,-0.007736943662170001,,,,2.27,0.0232108309865,,,,2.26,-0.007736943662170001,,,,2.27,-0.007736943662170001,,,,2.2600000000000002,0.0232108309865,,,
2.28,-0.007736943662170001,0.5503435,0.5616625,0.164337625386,2.28,0.0232108309865,,,,2.27,-0.007736943662170001,,,,2.28,0.0232108309865,,,,2.2700000000000005,0.0232108309865,,,
2.29,-0.007736943662170001,,,,2.29,0.0232108309865,0.5650925,0.563091666667,0.25647255979899997,2.2800000000000002,-0.007736943662170001,,,,2.29,0.054158605635199995,,,,2.2800000000000002,0.054158605635199995,0.5323359999999999,0.558685069444,0.37805097415100003
2.3,-0.007736943662170001,,,,2.3,-0.007736943662170001,,,,2.29,-0.007736943662170001,0.552573,0.567855555556,0.145728684414,2.3,0.054158605635199995,0.565607,0.554873958333,0.059714023919699995,2.2900000000000005,0.054158605635199995,,,
2.31,-0.007736943662170001,,,,2.31,0.0232108309865,,,,2.3,-0.007736943662170001,,,,2.31,0.0232108309865,,,,2.3000000000000003,0.0232108309865,,,
2.32,-0.007736943662170001,0.5722955,0.558446875,0.08973644868830001,2.32,-0.007736943662170001,,,,2.31,-0.007736943662170001,,,,2.32,0.0232108309865,,,,2.31,0.054158605635199995,,,
2.33,-0.007736943662170001,,,,2.33,-0.007736943662170001,0.5891025,0.568927430556,0.102142409336,2.32,-0.007736943662170001,,,,2.33,0.0232108309865,,,,2.3200000000000003,0.0232108309865,0.554631,0.578336111111,0.27648750964499996
2.34,-0.007736943662170001,,,,2.34,0.054158605635199995,,,,2.33,-0.007736943662170001,0.574868,0.564759027778,0.08146580825619999,2.34,0.0232108309865,0.587902,0.5576131944439999,0.12480396412,2.33,0.0232108309865,,,
2.35,-0.007736943662170001,,,,2.35,0.0232108309865,,,,2.34,-0.007736943662170001,,,,2.35,0.0232108309865,,,,2.3400000000000003,0.0232108309865,,,
2.36,-0.007736943662170001,0.5945905,0.5632107638889999,0.14349561149700002,2.36,0.0232108309865,,,,2.35,-0.007736943662170001,,,,2.36,0.0232108309865,,,,2.35,0.0232108309865,,,
2.37,0.0232108309865,,,,2.37,0.054158605635199995,0.6110545000000001,0.564759027778,0.089157503858,2.36,-0.007736943662170001,,,,2.37,-0.007736943662170001,,,,2.3600000000000003,0.054158605635199995,0.5791555,0.585005555556,0.08890938464510001
2.38,-0.007736943662170001,,,,2.38,0.0232108309865,,,,2.37,-0.007736943662170001,0.5973345,0.569403819444,0.136134741512,2.38,0.0232108309865,0.6100255,0.564997222222,0.203540461034,2.37,-0.007736943662170001,,,
2.39,0.0232108309865,,,,2.39,-0.007736943662170001,,,,2.38,-0.007736943662170001,,,,2.39,-0.007736943662170001,,,,2.3800000000000003,-0.007736943662170001,,,
2.4,-0.007736943662170001,0.6172285,0.570713888889,0.197999131944,2.4,0.0232108309865,,,,2.39,-0.007736943662170001,,,,2.4,0.0232108309865,,,,2.39,0.0232108309865,,,
2.41,-0.007736943662170001,,,,2.41,-0.007736943662170001,0.6336925,0.57238125,0.165164689429,2.4,-0.007736943662170001,,,,2.4099999999999997,0.0232108309865,,,,2.4000000000000004,0.0232108309865,0.601965,0.5795270833330001,0.037383294753099996
2.42,-0.007736943662170001,,,,2.42,0.0232108309865,,,,2.41,-0.007736943662170001,0.6203155,0.5767878472219999,0.182202208719,2.42,0.0232108309865,0.6330064999999999,0.575835069444,0.24017939814800002,2.41,0.0232108309865,,,
2.43,-0.007736943662170001,,,,2.4299999999999997,-0.007736943662170001,,,,2.42,-0.007736943662170001,,,,2.4299999999999997,0.0232108309865,,,,2.4200000000000004,-0.007736943662170001,,,
2.44,-0.007736943662170001,0.6402095,0.580479861111,0.223638117284,2.44,0.0232108309865,,,,2.43,-0.007736943662170001,,,,2.44,-0.007736943662170001,,,,2.43,0.0232108309865,,,
2.45,-0.007736943662170001,,,,2.4499999999999997,0.0232108309865,0.656845,0.580598958333,0.197751012731,2.44,-0.007736943662170001,,,,2.4499999999999997,-0.007736943662170001,,,,2.4400000000000004,-0.007736943662170001,0.6251175,0.582028125,0.128443045911
2.46,-0.007736943662170001,,,,2.46,0.054158605635199995,,,,2.45,-0.007736943662170001,0.643468,0.5853628472219999,0.197502893519,2.46,0.0232108309865,0.656159,0.5854819444439999,0.237615499614,2.45,0.0232108309865,,,
2.47,-0.007736943662170001,,,,2.4699999999999998,0.0232108309865,,,,2.46,-0.007736943662170001,,,,2.4699999999999998,-0.007736943662170001,,,,2.4600000000000004,0.054158605635199995,,,
2.48,0.0232108309865,0.663705,0.58953125,0.21793137538600002,2.48,0.0232108309865,,,,2.47,-0.007736943662170001,,,,2.48,0.0232108309865,,,,2.47,0.0232108309865,,,
2.49,-0.007736943662170001,,,,2.4899999999999998,-0.007736943662170001,0.6801689999999999,0.589293055556,0.203705873843,2.48,-0.007736943662170001,,,,2.4899999999999998,0.0232108309865,,,,2.4800000000000004,-0.007736943662170001,0.64827,0.590603125,0.217848668981
2.5,0.0232108309865,,,,2.5,0.0232108309865,,,,2.49,-0.007736943662170001,0.667135,0.5939378472219999,0.17781876929,2.5,0.0232108309865,0.679826,0.5952479166669999,0.219089265046,2.49,0.054158605635199995,,,
2.51,-0.007736943662170001,,,,2.51,0.0232108309865,,,,2.5,-0.007736943662170001,,,,2.51,0.054158605635199995,,,,2.5000000000000004,0.054158605635199995,,,
2.52,-0.007736943662170001,0.687372,0.59810625,0.20403669946,2.52,-0.007736943662170001,,,,2.5100000000000002,0.0232108309865,,,,2.52,0.0232108309865,,,,2.5100000000000002,-0.007736943662170001,,,
2.53,0.0232108309865,,,,2.53,0.0232108309865,0.7040075,0.597272569444,0.194938994985,2.52,0.0232108309865,,,,2.53,0.0232108309865,,,,2.5200000000000005,0.054158605635199995,0.67228,0.6025128472219999,0.240262104552
2.54,-0.007736943662170001,,,,2.54,-0.007736943662170001,,,,2.5300000000000002,-0.007736943662170001,0.691145,0.599059027778,0.16921730324099998,2.54,-0.007736943662170001,0.703836,0.603465625,0.189893904321,2.5300000000000002,0.0232108309865,,,
2.55,-0.007736943662170001,,,,2.55,0.054158605635199995,,,,2.54,-0.007736943662170001,,,,2.55,0.054158605635199995,,,,2.5400000000000005,0.0232108309865,,,
2.56,-0.007736943662170001,0.7115535,0.606443055556,0.182698447145,2.56,0.0232108309865,,,,2.55,-0.007736943662170001,,,,2.56,0.0232108309865,,,,2.5500000000000003,0.0232108309865,,,
2.57,0.0232108309865,,,,2.57,-0.007736943662170001,0.7280175,0.6039420138889999,0.205773533951,2.56,-0.038684718310800004,,,,2.57,0.0232108309865,,,,2.56,0.0232108309865,0.696633,0.6110878472219999,0.223968942901
2.58,-0.007736943662170001,,,,2.58,-0.007736943662170001,,,,2.57,-0.007736943662170001,0.7149835,0.605847569444,0.197172067901,2.58,0.054158605635199995,0.7281890000000001,0.609658680556,0.180051842207,2.5700000000000003,0.0232108309865,,,
2.59,-0.007736943662170001,,,,2.59,-0.007736943662170001,,,,2.58,-0.007736943662170001,,,,2.59,0.0232108309865,,,,2.58,0.0232108309865,,,
2.6,-0.007736943662170001,0.736078,0.6112069444439999,0.197254774306,2.6,0.0232108309865,,,,2.59,-0.007736943662170001,,,,2.6,0.0232108309865,,,,2.5900000000000003,0.0232108309865,,,
2.61,0.0232108309865,,,,2.61,0.0232108309865,0.752199,0.6133506944439999,0.222728346836,2.6,-0.007736943662170001,,,,2.61,0.0232108309865,,,,2.6,-0.007736943662170001,0.7211575,0.6196628472219999,0.218923852238
2.62,-0.007736943662170001,,,,2.62,0.0232108309865,,,,2.61,-0.007736943662170001,0.7395079999999999,0.615018055556,0.224465181327,2.62,-0.007736943662170001,0.752542,0.617161805556,0.190307436343,2.6100000000000003,0.0232108309865,,,
2.63,-0.007736943662170001,,,,2.63,0.0232108309865,,,,2.62,-0.007736943662170001,,,,2.63,0.0232108309865,,,,2.62,0.0232108309865,,,
2.64,-0.007736943662170001,0.7602595,0.6201392361110001,0.255480082948,2.64,0.0232108309865,,,,2.63,-0.007736943662170001,,,,2.64,0.0232108309865,,,,2.6300000000000003,0.0232108309865,,,
