"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)"
4.74,-0.0193423591554,,,,4.74,0.0425531901419,,,,4.74,0.0116054154932,,,,4.74,0.0116054154932,,,,4.74,-0.0193423591554,,,
4.76,-0.0193423591554,1.2181645,0.511284375,0.0874206693673,4.76,0.0425531901419,1.1306995,0.497707291667,0.0573155381944,4.76,0.0116054154932,1.171345,0.506758680556,0.0712929205247,4.76,0.0116054154932,1.2092465,0.508783333333,0.0752628279321,4.76,-0.0502901338041,1.134987,0.495801736111,0.0954431905864
4.78,-0.0502901338041,,,,4.78,0.0116054154932,,,,4.78,0.0425531901419,,,,4.78,-0.0193423591554,,,,4.78,-0.0193423591554,,,
4.8,-0.0193423591554,1.2387445,0.515929166667,0.0859319540895,4.8,0.0425531901419,1.1499075,0.498540972222,0.0707139756944,4.8,0.0116054154932,1.191582,0.509974305556,0.0789846161266,4.8,0.0116054154932,1.2294835,0.511879861111,0.112646122685,4.8,-0.0193423591554,1.1550525,0.500565625,0.0906462191358
4.82,-0.0193423591554,,,,4.82,0.0116054154932,,,,4.82,0.0116054154932,,,,4.82,0.0116054154932,,,,4.82,-0.0193423591554,,,
4.84,-0.0193423591554,1.259496,0.519263888889,0.0633531057099,4.84,0.0116054154932,1.170316,0.504495833333,0.064924527392,4.84,0.0425531901419,1.212162,0.512951736111,0.091473283179,4.84,0.0116054154932,1.2500635,0.517953819444,0.154412856867,4.84,-0.0193423591554,1.175118,0.503543055556,0.0752628279321
4.86,-0.0502901338041,,,,4.86,0.0425531901419,,,,4.86,0.0116054154932,,,,4.86,0.0425531901419,,,,4.86,-0.0193423591554,,,
4.88,-0.0193423591554,1.280419,0.519978472222,0.0652553530093,4.88,0.0425531901419,1.190553,0.504614930556,0.0478870081019,4.88,0.0116054154932,1.2325705,0.517120138889,0.107352912809,4.88,0.0425531901419,1.2709865,0.524146875,0.194773582176,4.88,-0.0193423591554,1.195355,0.506044097222,0.0712929205247
4.9,-0.0193423591554,,,,4.9,0.0425531901419,,,,4.9,0.0116054154932,,,,4.9,0.0116054154932,,,,4.9,-0.0502901338041,,,
4.92,-0.0193423591554,1.300999,0.522717708333,0.109751398534,4.92,0.0116054154932,1.2106185,0.506520486111,0.0721199845679,4.92,0.0116054154932,1.2534935,0.522241319444,0.106773967978,4.92,0.0116054154932,1.2919095,0.532483680556,0.235465133102,4.92,-0.0193423591554,1.215592,0.508664236111,0.0816312210648
4.94,-0.0193423591554,,,,4.94,0.0116054154932,,,,4.94,0.0116054154932,,,,4.94,-0.0193423591554,,,,4.94,-0.0193423591554,,,
4.96,-0.0193423591554,1.3220935,0.528791666667,0.164503038194,4.96,0.0116054154932,1.231027,0.509378819444,0.124390432099,4.96,0.0425531901419,1.2744165,0.525814236111,0.103879243827,4.96,0.0116054154932,1.3131755,0.547966319444,0.157555700231,4.96,-0.0502901338041,1.2360005,0.512475347222,0.095856722608
4.98,-0.0193423591554,,,,4.98,0.0425531901419,,,,4.98,0.0116054154932,,,,4.98,0.0116054154932,,,,4.98,-0.0193423591554,,,
5,-0.0193423591554,1.3433595,0.535580208333,0.220743393133,5,0.0425531901419,1.251264,0.515929166667,0.186833767361,5,0.0425531901419,1.295511,0.530220833333,0.117691213349,5,0.0116054154932,1.336328,0.550229166667,-0.0271277006173,5,-0.0193423591554,1.2565805,0.51664375,0.10296947338
5.02,-0.0193423591554,,,,5.02,0.0425531901419,,,,5.02,0.0425531901419,,,,5.02,0.0116054154932,,,,5.02,-0.0502901338041,,,
5.04,-0.0193423591554,1.364797,0.545703472222,0.267224392361,5.04,0.0116054154932,1.272187,0.52521875,0.212307339892,5.04,0.0425531901419,1.3169485,0.533674652778,0.165578221451,5.04,0.0116054154932,1.3577655,0.539748611111,-0.0792327353395,5.04,-0.0193423591554,1.277332,0.52093125,0.10412736304
5.06,-0.0502901338041,,,,5.06,0.0116054154932,,,,5.06,0.0425531901419,,,,5.06,0.0425531901419,,,,5.06,-0.0193423591554,,,
5.08,-0.0193423591554,1.3865775,0.563210763889,0.166984230324,5.08,0.0116054154932,1.29311,0.537128472222,0.135886622299,5.08,0.0116054154932,1.338043,0.541058680556,0.245472608025,5.08,0.0116054154932,1.3790315,0.538319444444,0.00057894483025,5.08,-0.0193423591554,1.298255,0.525099652778,0.103713831019
5.1,-0.0502901338041,,,,5.1,0.0425531901419,,,,5.1,0.0425531901419,,,,5.1,0.0425531901419,,,,5.1,-0.0193423591554,,,
5.12,0.0116054154932,1.4105875,0.564163541667,-0.0440825135031,5.12,0.0425531901419,1.3155765,0.539272222222,-0.00926311728395,5.12,0.0116054154932,1.359652,0.559399652778,0.184187162423,5.12,0.0116054154932,1.4006405,0.541535069444,0.0615335648148,5.12,-0.0193423591554,1.3193495,0.528910763889,0.119345341435
5.14,-0.0193423591554,,,,5.14,0.0425531901419,,,,5.14,0.0116054154932,,,,5.14,0.0116054154932,,,,5.14,-0.0193423591554,,,
5.16,-0.0193423591554,1.432368,0.552730208333,-0.171615788966,5.16,0.0425531901419,1.336671,0.531769097222,-0.0518569155093,5.16,0.0116054154932,1.3834905,0.562377083333,-0.0163758680555,5.16,0.0116054154932,1.422421,0.544869791667,0.086841724537,5.16,-0.0193423591554,1.3406155,0.533198263889,0.165412808642
5.18,-0.0502901338041,,,,5.18,0.0116054154932,,,,5.18,0.0425531901419,,,,5.18,0.0116054154932,,,,5.18,-0.0193423591554,,,
5.2,-0.0193423591554,1.453977,0.551658333333,-0.429080825617,5.2,0.0116054154932,1.3577655,0.531054513889,0.00388720100309,5.2,0.0425531901419,1.405271,0.551301041667,-0.0706312692901,5.2,0.0116054154932,1.4442015,0.5488,0.0954431905864,5.2,-0.0193423591554,1.3618815,0.540344097222,0.231577932099
5.22,-0.0193423591554,,,,5.22,0.0116054154932,,,,5.22,0.0116054154932,,,,5.22,0.0425531901419,,,,5.22,-0.0193423591554,,,
5.24,-0.0193423591554,1.4761005,0.548561805556,-1.38930217978,5.24,0.0116054154932,1.3790315,0.533317361111,0.0478043016975,5.24,0.0116054154932,1.4270515,0.550705555556,0.0170375192901,5.24,0.0425531901419,1.466325,0.552730208333,0.0934582368827,5.24,-0.0193423591554,1.383319,0.557375,0.16805941358
5.26,-0.0193423591554,,,,5.26,0.0116054154932,,,,5.26,0.0116054154932,,,,5.26,0.0425531901419,,,,5.26,-0.0193423591554,,,
5.28,-0.688587985933,1.501654,0.455070486111,-2.71012345679,5.28,0.0425531901419,1.400469,0.5359375,0.0708793885031,5.28,0.0116054154932,1.449175,0.554040277778,0.0931274112654,5.28,0.0116054154932,1.4884485,0.556184027778,0.0774131944444,5.28,-0.0193423591554,1.4071575,0.559399652778,-0.0151352719907
5.3,-1.20502897538,,,,5.3,0.0425531901419,,,,5.3,0.0116054154932,,,,5.3,0.0116054154932,,,,5.3,-0.0193423591554,,,
5.32,-1.84526106343,1.5141735,0.310129166667,-3.57225501543,5.32,0.0116054154932,1.4219065,0.538795833333,0.0918041087963,5.32,0.0116054154932,1.4712985,0.560471527778,0.117691213349,5.32,0.0116054154932,1.5107435,0.561067013889,-0.035563753858,5.32,-0.0502901338041,1.428595,0.549514583333,-0.0598794367284
5.34,-2.39264982753,,,,5.34,0.0425531901419,,,,5.34,0.0116054154932,,,,5.34,0.0116054154932,,,,5.34,-0.0502901338041,,,
5.36,-2.7872339543,1.526007,0.160662152778,-4.1171248071,5.36,0.0116054154932,1.4435155,0.543083333333,0.112811535494,5.36,0.0116054154932,1.494108,0.564997222222,0.0939544753087,5.36,0.0116054154932,1.5333815,0.561067013889,-0.402945601852,5.36,-0.0193423591554,1.450547,0.550467361111,-0.0161277488426
5.38,-3.03094767965,,,,5.38,0.0116054154932,,,,5.38,0.0425531901419,,,,5.38,0.0116054154932,,,,5.38,-0.0502901338041,,,
5.4,-3.09090899304,1.5289225,-0.0309652777778,-4.2186882716,5.4,0.0116054154932,1.465296,0.548442708333,0.120420524691,5.4,0.0425531901419,1.5165745,0.567498263889,0.0636012249229,5.4,0.0116054154932,1.5560195,0.5445125,-1.20834056713,5.4,-0.0193423591554,1.4726705,0.551777430556,-0.0869244309413
5.42,-3.03094767965,,,,5.42,0.0425531901419,,,,5.42,0.0116054154932,,,,5.42,0.0425531901419,,,,5.42,-0.0193423591554,,,
5.44,-2.75628617965,1.52292,-0.204132638889,-3.58656322338,5.44,0.0116054154932,1.4874195,0.553563888889,0.110661168982,5.44,0.0116054154932,1.539384,0.571785763889,-0.0315111400463,5.44,-0.626692436635,1.5786575,0.478294444444,-2.39418499228,5.44,-0.0193423591554,1.4946225,0.551301041667,-0.426103395062
5.46,-2.39264982753,,,,5.46,0.0116054154932,,,,5.46,0.0425531901419,,,,5.46,-1.38878138736,,,,5.46,-0.0502901338041,,,
5.48,-1.99613146484,1.510915,-0.332638541667,-2.52122202932,5.48,0.0425531901419,1.5097145,0.556064930556,0.121991946373,5.48,0.0116054154932,1.5625365,0.569522916667,-0.28252507716,5.48,-1.99613146484,1.5961505,0.355147916667,-3.62990137924,5.48,-0.0193423591554,1.5169175,0.53808125,-1.30452811535
5.5,-1.51063825004,,,,5.5,0.0425531901419,,,,5.5,0.0116054154932,,,,5.5,-2.57446800359,,,,5.5,-0.0193423591554,,,
5.52,-1.02321079932,1.4946225,-0.408384375,-1.36052035108,5.52,0.0425531901419,1.5316665,0.563210763889,0.132330246914,5.52,0.0116054154932,1.5851745,0.557375,-0.807710744599,5.52,-3.03094767965,1.6088415,0.178884027778,-4.55216049383,5.52,-0.779497073963,1.54007,0.461025347222,-2.55165798611
5.54,-0.384912947193,,,,5.54,0.0425531901419,,,,5.54,-0.0193423591554,,,,5.54,-3.30367494375,,,,5.54,-1.41779492609,,,
5.56,0.071566728875,1.4764435,-0.432322916667,-0.453231095679,5.56,0.0116054154932,1.554819,0.569165625,0.086593605324,5.56,0.0425531901419,1.6078125,0.519740277778,-1.75866898148,5.56,-3.42553180642,1.6119285,-0.0357291666667,-4.68052083333,5.56,-1.99613146484,1.5556765,0.327517361111,-3.6520666956
5.58,0.102514503524,,,,5.58,0.0116054154932,,,,5.58,-0.748549299315,,,,5.58,-3.30367494375,,,,5.58,-2.48355891556,,,
5.6,0.102514503524,1.459122,-0.427559027778,-0.000496238425917,5.6,0.0116054154932,1.577457,0.569761111111,0.0268795814043,5.6,-1.51063825004,1.6283925,0.431131944444,-3.07518952546,5.6,-3.03094767965,1.6054115,-0.230572222222,-3.85469738619,5.6,-2.87814304233,1.5673385,0.157208333333,-4.3716951196
5.62,0.071566728875,,,,5.62,0.0116054154932,,,,5.62,-2.14893610217,,,,5.62,-2.57446800359,,,,5.62,-3.18375231698,,,
5.64,0.0425531901419,1.4424865,-0.422676041667,0.151931664738,5.64,0.0425531901419,1.6002665,0.572500347222,-0.128608458719,5.64,-2.69632486627,1.644685,0.2744,-4.35515383873,5.64,-2.08704055287,1.5913485,-0.366104861111,-2.47432749807,5.64,-3.21276585571,1.569568,-0.0452569444444,-4.39228901427
5.66,0.0425531901419,,,,5.66,0.0116054154932,,,,5.66,-3.18375231698,,,,5.66,-1.57059956342,,,,5.66,-3.09090899304,,,
5.68,0.071566728875,1.425165,-0.414101041667,0.212224633488,5.68,0.0425531901419,1.6232475,0.569999305556,-0.626831838349,5.68,-3.48742735572,1.6524025,0.0608586805556,-4.99414351852,5.68,-0.901353936642,1.5724835,-0.412790972222,-1.41287350502,5.68,-2.84912950359,1.5628795,-0.223307291667,-3.6080668885
5.7,0.071566728875,,,,5.7,0.0116054154932,,,,5.7,-3.57833644375,,,,5.7,-0.141199221835,,,,5.7,-2.42166336626,,,
5.72,0.0425531901419,1.4092155,-0.403025,0.197502893519,5.72,0.0425531901419,1.6464,0.544393402778,-1.71781201775,5.72,-3.42553180642,1.64983,-0.161138541667,-4.60319034529,5.72,-0.0502901338041,1.5584205,-0.447210069444,-1.06054422261,5.72,-1.96518369019,1.5498455,-0.349193055556,-2.39724512924
5.74,0.0425531901419,,,,5.74,-0.779497073963,,,,5.74,-3.09090899304,,,,5.74,0.164410052821,,,,5.74,-1.51063825004,,,
5.76,0.0425531901419,1.393266,-0.398618402778,0.187081886574,5.76,-1.51063825004,1.6692095,0.4501875,-3.25185040509,5.76,-2.60541577823,1.638168,-0.338950694444,-3.36209804205,5.76,0.071566728875,1.5385265,-0.509736111111,-0.542305893133,5.76,-0.870406161994,1.532524,-0.409098958333,-1.30088903356
5.78,0.0116054154932,,,,5.78,-2.20889741555,,,,5.78,-2.08704055287,,,,5.78,0.0425531901419,,,,5.78,-0.172146996483,,,
5.8,0.0425531901419,1.377145,-0.390400694444,0.22165316358,5.8,-2.7872339543,1.685159,0.278211111111,-4.60873167438,5.8,-1.47969047539,1.6198175,-0.441731597222,-1.83475887346,5.8,0.0425531901419,1.5145165,-0.502828472222,0.16863835841,5.8,-0.0193423591554,1.51606,-0.433752083333,-0.670831645448
5.82,0.0425531901419,,,,5.82,-3.33462271839,,,,5.82,-0.748549299315,,,,5.82,0.0425531901419,,,,5.82,0.102514503524,,,
5.84,0.0425531901419,1.3618815,-0.379324652778,0.224630594136,5.84,-3.6092842184,1.693048,0.0572857638889,-5.24962360147,5.84,0.071566728875,1.599066,-0.450782986111,-1.05525101273,5.84,0.0425531901419,1.497538,-0.475078819444,0.401456886574,5.84,0.071566728875,1.498224,-0.457214236111,-0.246795910494
5.86,0.0425531901419,,,,5.86,-3.76015461981,,,,5.86,0.224371366203,,,,5.86,0.0425531901419,,,,5.86,0.071566728875,,,
5.88,0.0425531901419,1.346961,-0.371226041667,0.202299864969,5.88,-3.57833644375,1.690304,-0.176382986111,-4.87355758102,5.88,0.133462278172,1.586718,-0.506758680556,-0.778680796682,5.88,0.0425531901419,1.477301,-0.459596180556,0.337772955247,5.88,0.0116054154932,1.4785015,-0.455785069444,0.145480565201
5.9,0.0425531901419,,,,5.9,-3.24371363036,,,,5.9,0.0425531901419,,,,5.9,0.0425531901419,,,,5.9,-0.0193423591554,,,
5.92,0.0425531901419,1.332212,-0.363961111111,0.19427734375,5.92,-2.69632486627,1.677613,-0.368129513889,-3.54314236111,5.92,0.0425531901419,1.557563,-0.537843055556,-0.0944507137346,5.92,0.0425531901419,1.4606655,-0.444709027778,0.161442901235,5.92,0.0425531901419,1.4610085,-0.436491319444,0.305021219136
5.94,0.0425531901419,,,,5.94,-2.08704055287,,,,5.94,0.0425531901419,,,,5.94,0.0425531901419,,,,5.94,0.0425531901419,,,
5.96,0.0425531901419,1.317806,-0.356100694444,0.196675829475,5.96,-1.47969047539,1.657376,-0.468766666667,-1.96808159722,5.96,0.0425531901419,1.540413,-0.498779166667,0.234803481867,5.96,0.0425531901419,1.4428295,-0.453284027778,0.127533275463,5.96,0.0425531901419,1.44403,-0.424105208333,0.277976224923
5.98,0.0425531901419,,,,5.98,-0.657640211284,,,,5.98,0.0425531901419,,,,5.98,0.0425531901419,,,,5.98,0.0425531901419,,,
6,0.0425531901419,1.303743,-0.348478472222,0.205360001929,6,0.193423591554,1.637482,-0.498064583333,-1.01621358989,6,0.0425531901419,1.520176,-0.505567708333,0.252668065201,6,0.0425531901419,1.4236215,-0.445304513889,0.317758005401,6,0.0425531901419,1.427223,-0.415053819444,0.235299720293
6.02,0.0425531901419,,,,6.02,0.193423591554,,,,6.02,0.0116054154932,,,,6.02,0.0425531901419,,,,6.02,0.0425531901419,,,
6.04,0.0425531901419,1.2898515,-0.339307986111,0.205525414738,6.04,0.133462278172,1.6181025,-0.526409722222,-0.660493344907,6.04,0.0425531901419,1.4987385,-0.485202083333,0.335374469522,6.04,0.0425531901419,1.4061285,-0.416482986111,0.281532600309,6.04,0.0425531901419,1.410759,-0.406121527778,0.205442708333
6.06,0.0425531901419,,,,6.06,0.071566728875,,,,6.06,0.0425531901419,,,,6.06,0.0116054154932,,,,6.06,0.0425531901419,,,
6.08,0.0425531901419,1.276646,-0.331209375,0.188405189043,6.08,0.0116054154932,1.5958075,-0.557255902778,-0.275577739198,6.08,0.0425531901419,1.4812455,-0.467813888889,0.189314959491,6.08,0.0425531901419,1.3917225,-0.415411111111,0.0966837866512,6.08,0.0425531901419,1.3948095,-0.398856597222,0.189480372299
6.1,0.0425531901419,,,,6.1,-0.0502901338041,,,,6.1,0.0116054154932,,,,6.1,0.0116054154932,,,,6.1,0.0425531901419,,,
6.12,0.0116054154932,1.2634405,-0.324897222222,0.185262345679,6.12,-0.110251447186,1.571969,-0.553563888889,0.168472945602,6.12,0.0425531901419,1.4627235,-0.475197916667,0.162518084491,6.12,0.0425531901419,1.3732005,-0.421127777778,0.156149691358,6.12,0.0116054154932,1.37886,-0.391710763889,0.192954041281
6.14,0.0425531901419,,,,6.14,-0.0793036725372,,,,6.14,0.0425531901419,,,,6.14,0.0425531901419,,,,6.14,0.0425531901419,,,
6.16,0.0425531901419,1.250578,-0.317036805556,0.195683352623,6.16,-0.0502901338041,1.5508745,-0.532126388889,0.350013503086,6.16,0.0425531901419,1.442315,-0.465431944444,0.332314332562,6.16,0.0425531901419,1.356908,-0.404811458333,0.264164255401,6.16,0.0425531901419,1.363425,-0.383612152778,0.201886332948
6.18,0.0425531901419,,,,6.18,-0.0502901338041,,,,6.18,0.0425531901419,,,,6.18,0.0116054154932,,,,6.18,0.0425531901419,,,
6.2,0.0425531901419,1.2380585,-0.308819097222,0.19791642554,6.2,-0.0193423591554,1.5299515,-0.519025694444,0.349848090278,6.2,0.0425531901419,1.424479,-0.436610416667,0.275412326389,6.2,0.0425531901419,1.34113,-0.393735416667,0.252833478009,6.2,0.0425531901419,1.3481615,-0.375275347222,0.20651789159
6.22,0.0425531901419,,,,6.22,0.0425531901419,,,,6.22,0.0425531901419,,,,6.22,0.0116054154932,,,,6.22,0.0425531901419,,,
6.24,0.0425531901419,1.225882,-0.300720486111,0.189645785108,6.24,0.071566728875,1.5092,-0.50378125,0.301630256559,6.24,0.0116054154932,1.409044,-0.438754166667,0.121082175926,6.24,0.0425531901419,1.3255235,-0.384088541667,0.216525366512,6.24,0.0425531901419,1.3334125,-0.366938541667,0.208420138889
6.26,0.0425531901419,,,,6.26,0.071566728875,,,,6.26,0.0425531901419,,,,6.26,0.0425531901419,,,,6.26,0.0116054154932,,,
6.28,0.0425531901419,1.2140485,-0.29369375,0.181044319059,6.28,0.071566728875,1.4898205,-0.493657986111,0.222480227623,6.28,0.0425531901419,1.3893215,-0.441136111111,0.232074170525,6.28,0.0116054154932,1.3104315,-0.376585416667,0.176330054012,6.28,0.0425531901419,1.318835,-0.359078125,0.21859302662
6.3,0.0425531901419,,,,6.3,0.071566728875,,,,6.3,0.0425531901419,,,,6.3,0.0425531901419,,,,6.3,0.0425531901419,,,
6.32,0.0425531901419,1.2023865,-0.286667013889,0.179224778164,6.32,0.071566728875,1.4699265,-0.488298611111,0.198908902392,6.32,0.0425531901419,1.3721715,-0.413505555556,0.218841145833,6.32,0.0116054154932,1.295511,-0.371464236111,0.174841338735,6.32,0.0425531901419,1.3046005,-0.34943125,0.225953896605
6.34,0.0116054154932,,,,6.34,0.0425531901419,,,,6.34,0.0116054154932,,,,6.34,0.0425531901419,,,,6.34,0.0425531901419,,,
6.36,0.0425531901419,1.1910675,-0.279044791667,0.17111955054,6.36,0.0425531901419,1.450547,-0.479009027778,0.208006606867,6.36,0.0116054154932,1.3577655,-0.4158875,0.0677365451389,6.36,0.0425531901419,1.2805905,-0.363722916667,0.201720920139,6.36,0.0425531901419,1.2908805,-0.339903472222,0.208668258102
6.38,0.0425531901419,,,,6.38,-0.0193423591554,,,,6.38,0.0425531901419,,,,6.38,0.0425531901419,,,,6.38,0.0425531901419,,,
6.4,0.0425531901419,1.1800915,-0.272137152778,0.150608362269,6.4,-0.0502901338041,1.431682,-0.471148611111,0.210322386188,6.4,0.0425531901419,1.339072,-0.420651388889,0.166653404707,6.4,0.0116054154932,1.266356,-0.354552430556,0.215781008873,6.4,0.071566728875,1.2775035,-0.332519444444,0.186420235339
6.42,0.0425531901419,,,,6.42,-0.0502901338041,,,,6.42,0.0425531901419,,,,6.42,0.0116054154932,,,,6.42,0.0425531901419,,,
6.44,0.0425531901419,1.1694585,-0.268326041667,0.16193913966,6.44,-0.0502901338041,1.412817,-0.462335416667,0.212307339892,6.44,0.0425531901419,1.322951,-0.403025,0.275577739198,6.44,0.0425531901419,1.252293,-0.346334722222,0.22471330054,6.44,0.0425531901419,1.264298,-0.325730902778,0.181375144676
6.46,0.0425531901419,,,,6.46,-0.0502901338041,,,,6.46,0.0116054154932,,,,6.46,0.0425531901419,,,,6.46,0.0425531901419,,,
6.48,0.0425531901419,1.1584825,-0.261180208333,0.214623119213,6.48,-0.0193423591554,1.394638,-0.452569444444,0.174675925926,6.48,0.0425531901419,1.307173,-0.391234375,0.241916232639,6.48,0.0425531901419,1.238573,-0.33656875,0.227938850309,6.48,0.0116054154932,1.2514355,-0.318704166667,0.193202160494
6.5,0.0425531901419,,,,6.5,0.0116054154932,,,,6.5,0.0425531901419,,,,6.5,0.0425531901419,,,,6.5,0.0425531901419,,,
6.52,0.0116054154932,1.148364,-0.249746875,0.235547839506,6.52,0.0425531901419,1.376802,-0.44804375,0.13820240162,6.52,0.0425531901419,1.2919095,-0.38373125,0.19427734375,6.52,0.0425531901419,1.2253675,-0.327040972222,0.205856240355,6.52,0.0116054154932,1.2387445,-0.310367361111,0.20709683642
6.54,0.0425531901419,,,,6.54,0.071566728875,,,,6.54,0.0425531901419,,,,6.54,0.0425531901419,,,,6.54,0.0425531901419,,,
6.56,0.0425531901419,1.1385885,-0.239980902778,0.204450231482,6.56,0.071566728875,1.3587945,-0.442684375,0.138533227238,6.56,0.0425531901419,1.2764745,-0.377895486111,0.185675877701,6.56,0.0425531901419,1.212505,-0.319776041667,0.176412760417,6.56,0.0425531901419,1.226568,-0.301196875,0.199570553627
6.58,0.0425531901419,,,,6.58,0.071566728875,,,,6.58,0.0425531901419,,,,6.58,0.0116054154932,,,,6.58,0.0425531901419,,,
6.6,0.0425531901419,1.1293275,-0.23366875,0.175668402778,6.6,0.071566728875,1.3416445,-0.441493402778,0.221405044367,6.6,0.0425531901419,1.261554,-0.369439583333,0.198991608796,6.6,0.0425531901419,1.199814,-0.313463888889,0.161525607639,6.6,0.0425531901419,1.2147345,-0.293931944444,0.180630787037
6.62,0.0425531901419,,,,6.62,0.0425531901419,,,,6.62,0.0425531901419,,,,6.62,0.0425531901419,,,,6.62,0.0425531901419,,,
6.64,0.0425531901419,1.119895,-0.227713888889,0.184352575231,6.64,0.0425531901419,1.322608,-0.423628819444,0.265570264275,6.64,0.0425531901419,1.2469765,-0.361698263889,0.208833670911,6.64,0.0116054154932,1.187466,-0.307866319444,0.172608265818,6.64,0.0425531901419,1.2030725,-0.2872625,0.173518036265
6.66,0.071566728875,,,,6.66,0.0116054154932,,,,6.66,0.0425531901419,,,,6.66,0.0425531901419,,,,6.66,0.0425531901419,,,
6.68,0.0425531901419,1.110977,-0.219019791667,0.198247251157,6.68,-0.0193423591554,1.307859,-0.408622569444,0.0786537905092,6.68,0.0425531901419,1.2325705,-0.352885069444,0.217765962577,6.68,0.0425531901419,1.175118,-0.300601388889,0.204284818673,6.68,0.0425531901419,1.1917535,-0.280593055556,0.180548080633
6.7,0.0425531901419,,,,6.7,-0.0193423591554,,,,6.7,0.0425531901419,,,,6.7,0.0425531901419,,,,6.7,0.0425531901419,,,
6.72,0.0425531901419,1.102402,-0.210802083333,0.191465326003,6.72,-0.0193423591554,1.291395,-0.423509722222,0.0283682966821,6.72,0.0425531901419,1.218679,-0.343,0.197833719136,6.72,0.0425531901419,1.1632845,-0.290478125,0.212141927083,6.72,0.0425531901419,1.180606,-0.273328125,0.199074315201
6.74,0.0425531901419,,,,6.74,-0.0193423591554,,,,6.74,0.0425531901419,,,,6.74,0.0425531901419,,,,6.74,0.0425531901419,,,
6.76,0.0425531901419,1.09417,-0.20365625,0.181705970293,6.76,-0.0193423591554,1.2730445,-0.418984027778,0.243735773534,6.76,0.0425531901419,1.205302,-0.336687847222,0.169713541667,6.76,0.0425531901419,1.1519655,-0.282141319444,0.186668354552,6.76,0.0425531901419,1.1698015,-0.264157638889,0.204863763503
6.78,0.0425531901419,,,,6.78,0.0116054154932,,,,6.78,0.0425531901419,,,,6.78,0.0425531901419,,,,6.78,0.0425531901419,,,
6.8,0.0425531901419,1.0861095,-0.196748611111,0.180796199846,6.8,0.0425531901419,1.257095,-0.398022916667,0.345960889275,6.8,0.0425531901419,1.1917535,-0.330852083333,0.171367669753,6.8,0.0116054154932,1.140818,-0.276067361111,0.169796248071,6.8,0.0425531901419,1.1595115,-0.255939930556,0.188570601852
6.82,0.0425531901419,,,,6.82,0.0425531901419,,,,6.82,0.0116054154932,,,,6.82,0.0425531901419,,,,6.82,0.0425531901419,,,
6.84,0.0425531901419,1.078392,-0.189126388889,0.180382667824,6.84,0.0425531901419,1.24166,-0.384207638889,0.292119020062,6.84,0.0425531901419,1.1787195,-0.322872569444,0.175337577161,6.84,0.0425531901419,1.129842,-0.269517013889,0.173683449074,6.84,0.0425531901419,1.149393,-0.249151388889,0.175006751543
6.86,0.0116054154932,,,,6.86,0.0425531901419,,,,6.86,0.0425531901419,,,,6.86,0.0425531901419,,,,6.86,0.0425531901419,,,
6.88,0.071566728875,1.0710175,-0.18221875,0.179472897377,6.88,0.0425531901419,1.226568,-0.375275347222,0.225788483796,6.88,0.0425531901419,1.1660285,-0.316679513889,0.178728539738,6.88,0.0425531901419,1.119209,-0.262013888889,0.178149594907,6.88,0.0425531901419,1.1396175,-0.243077430556,0.185593171296
6.9,0.0425531901419,,,,6.9,0.0425531901419,,,,6.9,0.0425531901419,,,,6.9,0.0425531901419,,,,6.9,0.0425531901419,,,
6.92,0.0425531901419,1.0638145,-0.175192013889,0.18699918017,6.92,0.0425531901419,1.2116475,-0.368129513889,0.19791642554,6.92,0.0116054154932,1.1533375,-0.309414583333,0.197502893519,6.92,0.0425531901419,1.108919,-0.25510625,0.181788676698,6.92,0.0116054154932,1.129842,-0.234859722222,0.207923900463
6.94,0.0425531901419,,,,6.94,0.0116054154932,,,,6.94,0.0425531901419,,,,6.94,0.0116054154932,,,,6.94,0.0425531901419,,,
6.96,0.0425531901419,1.0569545,-0.1672125,0.192705922068,6.96,0.0116054154932,1.19707,-0.36015,0.194029224537,6.96,0.0425531901419,1.141161,-0.299886805556,0.195517939815,6.96,0.0116054154932,1.0988005,-0.247960416667,0.194773582176,6.96,0.0425531901419,1.1207525,-0.224974652778,0.199570553627
6.98,0.0425531901419,,,,6.98,0.0116054154932,,,,6.98,0.0425531901419,,,,6.98,0.0425531901419,,,,6.98,0.0425531901419,,,
7,0.0425531901419,1.0504375,-0.159232986111,0.18699918017,7,0.0116054154932,1.1828355,-0.352170486111,0.185345052083,7,0.0425531901419,1.129499,-0.293336458333,0.184352575231,7,0.0425531901419,1.089025,-0.239623611111,0.208089313272,7,0.0425531901419,1.112006,-0.218424305556,0.179803722994
7.02,0.0116054154932,,,,7.02,0.0116054154932,,,,7.02,0.0425531901419,,,,7.02,0.0425531901419,,,,7.02,0.0116054154932,,,
