"Run 5: Time (s)","Run 5: Force (N)","Run 5: Position (m)","Run 5: Velocity (m/s)","Run 5: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)"
1.36,1.27079682238,0.900718,0.612636111111,0.204450231481,1.36,1.1489399597,0.4567045,0.427678125,0.374825424383,1.36,1.08897864632,0.4086845,0.402310416667,0.127533275463,1.36,1.17988773435,0.361865,0.373488888889,0.185345052083,1.36,1.05803087167,0.3606645,0.365271180556,0.142006896219
1.37,1.27079682238,,,,1.37,1.11799218506,,,,1.37,1.11799218506,,,,1.37,1.17988773435,,,,1.37,1.05803087167,,,
1.38,1.27079682238,,,,1.38,1.11799218506,,,,1.38,1.11799218506,,,,1.38,1.17988773435,,,,1.38,1.05803087167,,,
1.39,1.27079682238,,,,1.39,1.1489399597,,,,1.39,1.11799218506,,,,1.39,1.17988773435,,,,1.39,1.02708309703,,,
1.4,1.27079682238,0.9255855,0.620496527778,0.193450279707,1.4,1.1489399597,0.474712,0.447805555556,0.358201437114,1.4,1.1489399597,0.424634,0.407193402778,0.149036940586,1.4,1.17988773435,0.374556,0.382540277778,0.285502507716,1.4,1.05803087167,0.3736985,0.383135763889,0.336036120756
1.41,1.27079682238,,,,1.41,1.1489399597,,,,1.41,1.1489399597,,,,1.41,1.1489399597,,,,1.41,1.05803087167,,,
1.42,1.30174459703,,,,1.42,1.17988773435,,,,1.42,1.1489399597,,,,1.42,1.1489399597,,,,1.42,1.05803087167,,,
1.43,1.30174459703,,,,1.43,1.1489399597,,,,1.43,1.1489399597,,,,1.43,1.1489399597,,,,1.43,1.02708309703,,,
1.44,1.30174459703,0.950453,0.626570486111,0.21379605517,1.44,1.17988773435,0.492548,0.464598263889,0.153668499228,1.44,1.1489399597,0.441098,0.414339236111,0.187826244213,1.44,1.1489399597,0.3918775,0.403025,0.248698157793,1.44,1.05803087167,0.3911915,0.404454166667,0.27714916088
1.45,1.30174459703,,,,1.45,1.1489399597,,,,1.45,1.1489399597,,,,1.45,1.1489399597,,,,1.45,1.05803087167,,,
1.46,1.30174459703,,,,1.46,1.1489399597,,,,1.46,1.1489399597,,,,1.46,1.1489399597,,,,1.46,1.02708309703,,,
1.47,1.27079682238,,,,1.47,1.1489399597,,,,1.47,1.11799218506,,,,1.47,1.05803087167,,,,1.47,1.02708309703,,,
1.48,1.27079682238,0.975492,0.637170138889,0.241006462191,1.48,1.1489399597,0.5126135,0.464121875,-0.111984471451,1.48,1.1489399597,0.457905,0.421008680556,0.26796875,1.48,1.05803087167,0.4076555,0.406002430556,0.139856529707,1.48,1.05803087167,0.4069695,0.407431597222,0.159540653935
1.49,1.27079682238,,,,1.49,1.1489399597,,,,1.49,1.1489399597,,,,1.49,1.02708309703,,,,1.49,1.05803087167,,,
1.5,1.27079682238,,,,1.5,1.1489399597,,,,1.5,1.1489399597,,,,1.5,1.02708309703,,,,1.5,1.05803087167,,,
1.51,1.27079682238,,,,1.51,1.1489399597,,,,1.51,1.1489399597,,,,1.51,1.02708309703,,,,1.51,1.08897864632,,,
1.52,1.30174459703,1.0013885,0.648484375,0.212638165509,1.52,1.1489399597,0.5307925,0.440421527778,-0.0227442611883,1.52,1.1489399597,0.4745405,0.434228472222,0.363908179012,1.52,1.02708309703,0.424291,0.409813541667,0.12116488233,1.52,1.05803087167,0.423605,0.412552777778,0.133570842978
1.53,1.27079682238,,,,1.53,1.1489399597,,,,1.53,1.1489399597,,,,1.53,1.02708309703,,,,1.53,1.05803087167,,,
1.54,1.27079682238,,,,1.54,1.1489399597,,,,1.54,1.1489399597,,,,1.54,1.02708309703,,,,1.54,1.05803087167,,,
1.55,1.27079682238,,,,1.55,1.1489399597,,,,1.55,1.1489399597,,,,1.55,1.02708309703,,,,1.55,1.05803087167,,,
1.56,1.30174459703,1.027628,0.654320138889,0.183442804784,1.56,1.1489399597,0.546399,0.449353819444,0.354231529707,1.56,1.1489399597,0.4923765,0.453284027778,0.358532262731,1.56,1.02708309703,0.440412,0.413267361111,0.169051890432,1.56,1.05803087167,0.440069,0.415292013889,0.182615740741
1.57,1.27079682238,,,,1.57,1.1489399597,,,,1.57,1.1489399597,,,,1.57,1.02708309703,,,,1.57,1.08897864632,,,
1.58,1.27079682238,,,,1.58,1.17988773435,,,,1.58,1.11799218506,,,,1.58,1.02708309703,,,,1.58,1.11799218506,,,
1.59,1.27079682238,,,,1.59,1.17988773435,,,,1.59,1.05803087167,,,,1.59,1.02708309703,,,,1.59,1.08897864632,,,
1.6,1.27079682238,1.053696,0.660989583333,0.204698350694,1.6,1.1489399597,0.5657785,0.479366319444,0.510133101852,1.6,1.08897864632,0.510727,0.470910416667,0.17169849537,1.6,1.02708309703,0.457219,0.421604166667,0.257878568673,1.6,1.05803087167,0.456533,0.425653472222,0.26490861304
1.61,1.27079682238,,,,1.61,1.1489399597,,,,1.61,1.08897864632,,,,1.61,1.05803087167,,,,1.61,1.08897864632,,,
1.62,1.23984904774,,,,1.62,1.11799218506,,,,1.62,1.08897864632,,,,1.62,1.05803087167,,,,1.62,1.05803087167,,,
1.63,1.23984904774,,,,1.63,1.11799218506,,,,1.63,1.08897864632,,,,1.63,1.02708309703,,,,1.63,1.08897864632,,,
1.64,1.27079682238,1.08045,0.669088194444,0.267307098765,1.64,1.11799218506,0.585158,0.503662152778,0.361675106096,1.64,1.08897864632,0.5307925,0.471029513889,-0.0678192515432,1.64,1.02708309703,0.4738545,0.435895833333,0.288231819059,1.64,1.05803087167,0.4738545,0.441136111111,0.240510223765
1.65,1.27079682238,,,,1.65,1.11799218506,,,,1.65,1.11799218506,,,,1.65,1.02708309703,,,,1.65,1.08897864632,,,
1.66,1.27079682238,,,,1.66,1.08897864632,,,,1.66,1.11799218506,,,,1.66,1.02708309703,,,,1.66,1.05803087167,,,
1.67,1.27079682238,,,,1.67,1.11799218506,,,,1.67,1.1489399597,,,,1.67,1.02708309703,,,,1.67,1.05803087167,,,
1.68,1.23984904774,1.1070325,0.682427083333,0.326111352238,1.68,1.11799218506,0.60711,0.505567708333,0.228269675926,1.68,1.1489399597,0.549486,0.450425694444,0.0353983410494,1.68,1.02708309703,0.4920335,0.450663888889,0.185427758488,1.68,1.05803087167,0.492205,0.448401041667,0.141345244985
1.69,1.27079682238,,,,1.69,1.08897864632,,,,1.69,1.08897864632,,,,1.69,1.02708309703,,,,1.69,1.05803087167,,,
1.7,1.23984904774,,,,1.7,1.11799218506,,,,1.7,1.11799218506,,,,1.7,1.02708309703,,,,1.7,1.05803087167,,,
1.71,1.27079682238,,,,1.71,1.11799218506,,,,1.71,1.11799218506,,,,1.71,1.02708309703,,,,1.71,1.02708309703,,,
1.72,1.27079682238,1.134987,0.697195138889,0.325615113812,1.72,1.11799218506,0.6251175,0.5145,0.244562837577,1.72,1.11799218506,0.5654355,0.459953472222,0.431892843364,1.72,1.05803087167,0.5105555,0.451140277778,0.0797289737654,1.72,1.05803087167,0.510041,0.448758333333,0.122819010417
1.73,1.27079682238,,,,1.73,1.11799218506,,,,1.73,1.08897864632,,,,1.73,1.02708309703,,,,1.73,1.05803087167,,,
1.74,1.27079682238,,,,1.74,1.08897864632,,,,1.74,1.08897864632,,,,1.74,1.02708309703,,,,1.74,1.05803087167,,,
1.75,1.27079682238,,,,1.75,1.1489399597,,,,1.75,1.05803087167,,,,1.75,1.05803087167,,,,1.75,1.08897864632,,,
1.76,1.27079682238,1.16277,0.711844097222,0.241089168596,1.76,1.08897864632,0.647927,0.529982638889,0.180051842207,1.76,1.05803087167,0.584815,0.500922916667,0.491854986497,1.76,1.02708309703,0.52822,0.449711111111,0.14010464892,1.76,1.08897864632,0.527877,0.453760416667,0.210322386188
1.77,1.27079682238,,,,1.77,1.08897864632,,,,1.77,1.05803087167,,,,1.77,1.02708309703,,,,1.77,1.05803087167,,,
1.78,1.27079682238,,,,1.78,1.05803087167,,,,1.78,1.08897864632,,,,1.78,1.05803087167,,,,1.78,1.08897864632,,,
1.79,1.27079682238,,,,1.79,1.08897864632,,,,1.79,1.05803087167,,,,1.79,1.08897864632,,,,1.79,1.08897864632,,,
1.8,1.27079682238,1.192268,0.718394444444,0.114300250772,1.8,1.08897864632,0.6683355,0.528672569444,0.130593412423,1.8,1.05803087167,0.6069385,0.513904513889,0.220743393133,1.8,1.05803087167,0.546056,0.4587625,0.286743103781,1.8,1.11799218506,0.546056,0.465908333333,0.298900945216
1.81,1.23984904774,,,,1.81,1.08897864632,,,,1.81,1.05803087167,,,,1.81,1.08897864632,,,,1.81,1.11799218506,,,
1.82,1.1489399597,,,,1.82,1.08897864632,,,,1.82,1.05803087167,,,,1.82,1.08897864632,,,,1.82,1.08897864632,,,
1.83,1.1489399597,,,,1.83,1.1489399597,,,,1.83,1.05803087167,,,,1.83,1.1489399597,,,,1.83,1.11799218506,,,
1.84,1.11799218506,1.2205655,0.717203472222,0.0742703510802,1.84,1.1489399597,0.689773,0.536771180556,0.156149691358,1.84,1.05803087167,0.626661,0.509736111111,0.102721354167,1.84,1.11799218506,0.564578,0.476388888889,0.355554832176,1.84,1.08897864632,0.5650925,0.479961805556,0.337524836034
1.85,1.1489399597,,,,1.85,1.1489399597,,,,1.85,1.05803087167,,,,1.85,1.08897864632,,,,1.85,1.1489399597,,,
1.86,1.11799218506,,,,1.86,1.17988773435,,,,1.86,1.05803087167,,,,1.86,1.08897864632,,,,1.86,1.1489399597,,,
1.87,1.1489399597,,,,1.87,1.17988773435,,,,1.87,1.05803087167,,,,1.87,1.05803087167,,,,1.87,1.11799218506,,,
1.88,1.11799218506,1.2493775,0.721133680556,0.115210021219,1.88,1.1489399597,0.711382,0.541773263889,0.176991705247,1.88,1.05803087167,0.6470695,0.515810069444,0.132164834105,1.88,1.02708309703,0.5843005,0.491871527778,0.313539978781,1.88,1.1489399597,0.584472,0.494968055556,0.315607638889
1.89,1.11799218506,,,,1.89,1.08897864632,,,,1.89,1.08897864632,,,,1.89,1.02708309703,,,,1.89,1.1489399597,,,
1.9,1.11799218506,,,,1.9,1.1489399597,,,,1.9,1.08897864632,,,,1.9,1.02708309703,,,,1.9,1.1489399597,,,
1.91,1.1489399597,,,,1.91,1.08897864632,,,,1.91,1.02708309703,,,,1.91,1.02708309703,,,,1.91,1.1489399597,,,
1.92,1.1489399597,1.2781895,0.726969444444,0.155901572145,1.92,1.08897864632,0.732991,0.550705555556,0.208420138889,1.92,1.02708309703,0.6679925,0.521407638889,0.170706018519,1.92,1.02708309703,0.6041945,0.501280208333,0.26738980517,1.92,1.11799218506,0.6048805,0.504376736111,0.297743055556
1.93,1.11799218506,,,,1.93,1.08897864632,,,,1.93,1.02708309703,,,,1.93,1.02708309703,,,,1.93,1.1489399597,,,
1.94,1.1489399597,,,,1.94,1.08897864632,,,,1.94,1.02708309703,,,,1.94,1.05803087167,,,,1.94,1.1489399597,,,
1.95,1.1489399597,,,,1.95,1.08897864632,,,,1.95,1.05803087167,,,,1.95,1.08897864632,,,,1.95,1.1489399597,,,
1.96,1.1489399597,1.307516,0.734115277778,0.18393904321,1.96,1.08897864632,0.7554575,0.559280555556,0.216938898534,1.96,1.08897864632,0.688744,0.529268055556,0.215119357639,1.96,1.08897864632,0.6244315,0.510450694444,0.272021363812,1.96,1.1489399597,0.6244315,0.521407638889,0.233480179398
1.97,1.1489399597,,,,1.97,1.05803087167,,,,1.97,1.08897864632,,,,1.97,1.05803087167,,,,1.97,1.1489399597,,,
1.98,1.1489399597,,,,1.98,1.08897864632,,,,1.98,1.11799218506,,,,1.98,1.05803087167,,,,1.98,1.11799218506,,,
1.99,1.1489399597,,,,1.99,1.08897864632,,,,1.99,1.1489399597,,,,1.99,1.05803087167,,,,1.99,1.08897864632,,,
2,1.210835509,1.3368425,0.742690277778,0.186254822531,2,1.11799218506,0.7777525,0.567617361111,0.232322289738,2,1.11799218506,0.7101815,0.540105902778,0.221405044367,2,1.02708309703,0.64484,0.522122222222,0.295179157022,2,1.1489399597,0.6474125,0.522003125,0.189232253087
2.01,1.23984904774,,,,2.01,1.08897864632,,,,2.01,1.08897864632,,,,2.01,1.02708309703,,,,2.01,1.1489399597,,,
2.02,1.27079682238,,,,2.02,1.08897864632,,,,2.02,1.08897864632,,,,2.02,1.02708309703,,,,2.02,1.1489399597,,,
2.03,1.27079682238,,,,2.03,1.08897864632,,,,2.03,1.11799218506,,,,2.03,1.02708309703,,,,2.03,1.1489399597,,,
2.04,1.27079682238,1.3670265,0.749597916667,0.174427806713,2.04,1.1489399597,0.8007335,0.578693402778,0.229014033565,2.04,1.05803087167,0.7321335,0.547489930556,0.21379605517,2.04,1.02708309703,0.6659345,0.539391319444,0.217600549769,2.04,1.1489399597,0.665763,0.530578125,0.262675540124
2.05,1.27079682238,,,,2.05,1.1489399597,,,,2.05,1.08897864632,,,,2.05,1.05803087167,,,,2.05,1.1489399597,,,
2.06,1.30174459703,,,,2.06,1.11799218506,,,,2.06,1.05803087167,,,,2.06,1.05803087167,,,,2.06,1.1489399597,,,
2.07,1.27079682238,,,,2.07,1.1489399597,,,,2.07,1.05803087167,,,,2.07,1.05803087167,,,,2.07,1.1489399597,,,
2.08,1.27079682238,1.3968675,0.755195486111,0.190720968364,2.08,1.11799218506,0.824229,0.586196527778,0.218344907407,2.08,1.08897864632,0.753914,0.556184027778,0.223968942901,2.08,1.05803087167,0.6889155,0.537962152778,0.169548128858,2.08,1.1489399597,0.6892585,0.550705555556,0.183277391975
2.09,1.27079682238,,,,2.09,1.11799218506,,,,2.09,1.08897864632,,,,2.09,1.05803087167,,,,2.09,1.1489399597,,,
2.1,1.27079682238,,,,2.1,1.1489399597,,,,2.1,1.08897864632,,,,2.1,1.02708309703,,,,2.1,1.1489399597,,,
2.11,1.27079682238,,,,2.11,1.1489399597,,,,2.11,1.11799218506,,,,2.11,1.05803087167,,,,2.11,1.1489399597,,,
2.12,1.23984904774,1.427223,0.76531875,0.198991608796,2.12,1.1489399597,0.847553,0.595128819444,0.225209538966,2.12,1.11799218506,0.776552,0.566307291667,0.215450183256,2.12,1.08897864632,0.7084665,0.546418055556,0.249856047454,2.12,1.1489399597,0.711039,0.545941666667,0.0953604841821
2.13,1.27079682238,,,,2.13,1.1489399597,,,,2.13,1.1489399597,,,,2.13,1.11799218506,,,,2.13,1.1489399597,,,
2.14,1.27079682238,,,,2.14,1.1489399597,,,,2.14,1.11799218506,,,,2.14,1.08897864632,,,,2.14,1.1489399597,,,
2.15,1.27079682238,,,,2.15,1.1489399597,,,,2.15,1.11799218506,,,,2.15,1.11799218506,,,,2.15,1.1489399597,,,
2.16,1.27079682238,1.4582645,0.771988194444,0.191548032407,2.16,1.1489399597,0.8717345,0.605728472222,0.202630690586,2.16,1.11799218506,0.7993615,0.573453125,0.207179542824,2.16,1.08897864632,0.7321335,0.564163541667,0.206352478781,2.16,1.1489399597,0.7324765,0.550705555556,0.161691020448
2.17,1.23984904774,,,,2.17,1.1489399597,,,,2.17,1.11799218506,,,,2.17,1.08897864632,,,,2.17,1.1489399597,,,
2.18,1.27079682238,,,,2.18,1.1489399597,,,,2.18,1.11799218506,,,,2.18,1.08897864632,,,,2.18,1.1489399597,,,
2.19,1.27079682238,,,,2.19,1.17988773435,,,,2.19,1.11799218506,,,,2.19,1.08897864632,,,,2.19,1.11799218506,,,
2.2,1.23984904774,1.488963,0.779372222222,0.210653211806,2.2,1.17988773435,0.896259,0.611445138889,0.180796199846,2.2,1.11799218506,0.8223425,0.582385416667,0.209495322145,2.2,1.11799218506,0.7544285,0.565235416667,0.1205859375,2.2,1.1489399597,0.7547715,0.560947916667,0.195931471836
2.21,1.27079682238,,,,2.21,1.17988773435,,,,2.21,1.08897864632,,,,2.21,1.08897864632,,,,2.21,1.11799218506,,,
2.22,1.23984904774,,,,2.22,1.17988773435,,,,2.22,1.11799218506,,,,2.22,1.05803087167,,,,2.22,1.1489399597,,,
2.23,1.23984904774,,,,2.23,1.210835509,,,,2.23,1.11799218506,,,,2.23,1.05803087167,,,,2.23,1.1489399597,,,
2.24,1.27079682238,1.520519,0.788780902778,0.229841097608,2.24,1.17988773435,0.920612,0.617876388889,0.206848717207,2.24,1.08897864632,0.8460095,0.590245833333,0.208916377315,2.24,1.05803087167,0.777238,0.568570138889,0.140518180941,2.24,1.11799218506,0.777581,0.568212847222,0.20039761767
2.25,1.27079682238,,,,2.25,1.17988773435,,,,2.25,1.08897864632,,,,2.25,1.05803087167,,,,2.25,1.1489399597,,,
2.26,1.23984904774,,,,2.26,1.1489399597,,,,2.26,1.1489399597,,,,2.26,1.05803087167,,,,2.26,1.1489399597,,,
2.27,1.23984904774,,,,2.27,1.1489399597,,,,2.27,1.11799218506,,,,2.27,1.05803087167,,,,2.27,1.1489399597,,,
2.28,1.23984904774,1.552075,0.798189583333,0.238277150849,2.28,1.1489399597,0.9454795,0.628595138889,0.222562934028,2.28,1.11799218506,0.869505,0.598939930556,0.21073591821,2.28,1.08897864632,0.7997045,0.575358680556,0.193781105324,2.28,1.17988773435,0.800219,0.575835069444,0.219502797068
2.29,1.23984904774,,,,2.29,1.1489399597,,,,2.29,1.1489399597,,,,2.29,1.05803087167,,,,2.29,1.17988773435,,,
2.3,1.23984904774,,,,2.3,1.1489399597,,,,2.3,1.1489399597,,,,2.3,1.05803087167,,,,2.3,1.17988773435,,,
2.31,1.210835509,,,,2.31,1.11799218506,,,,2.31,1.1489399597,,,,2.31,1.05803087167,,,,2.31,1.17988773435,,,
2.32,1.27079682238,1.584317,0.808789236111,0.222976466049,2.32,1.11799218506,0.971033,0.636812847222,0.215863715278,2.32,1.1489399597,0.893858,0.608825,0.181954089506,2.32,1.05803087167,0.8232,0.585124652778,0.23025462963,2.32,1.17988773435,0.823543,0.585601041667,0.236788435571
2.33,1.23984904774,,,,2.33,1.11799218506,,,,2.33,1.1489399597,,,,2.33,1.02708309703,,,,2.33,1.1489399597,,,
2.34,1.23984904774,,,,2.34,1.11799218506,,,,2.34,1.1489399597,,,,2.34,1.05803087167,,,,2.34,1.17988773435,,,
2.35,1.23984904774,,,,2.35,1.08897864632,,,,2.35,1.1489399597,,,,2.35,1.02708309703,,,,2.35,1.1489399597,,,
2.36,1.23984904774,1.616902,0.816530555556,0.194773582176,2.36,1.08897864632,0.996415,0.645387847222,0.217683256173,2.36,1.1489399597,0.918554,0.612040625,0.186502941744,2.36,1.02708309703,0.846524,0.594771527778,0.235382426698,2.36,1.1489399597,0.8470385,0.595843402778,0.228186969522
2.37,1.23984904774,,,,2.37,1.08897864632,,,,2.37,1.1489399597,,,,2.37,1.05803087167,,,,2.37,1.1489399597,,,
2.38,1.23984904774,,,,2.38,1.11799218506,,,,2.38,1.1489399597,,,,2.38,1.05803087167,,,,2.38,1.1489399597,,,
2.39,1.23984904774,,,,2.39,1.11799218506,,,,2.39,1.1489399597,,,,2.39,1.02708309703,,,,2.39,1.1489399597,,,
2.4,1.23984904774,1.6496585,0.823557291667,0.183442804784,2.4,1.11799218506,1.0226545,0.653962847222,0.2277734375,2.4,1.1489399597,0.942564,0.620734722222,0.253329716435,2.4,1.02708309703,0.8707055,0.605609375,0.20213445216,2.4,1.1489399597,0.87122,0.605609375,0.182202208719
2.41,1.23984904774,,,,2.41,1.1489399597,,,,2.41,1.1489399597,,,,2.41,1.02708309703,,,,2.41,1.1489399597,,,
2.42,1.23984904774,,,,2.42,1.1489399597,,,,2.42,1.11799218506,,,,2.42,1.05803087167,,,,2.42,1.1489399597,,,
2.43,1.23984904774,,,,2.43,1.1489399597,,,,2.43,1.1489399597,,,,2.43,1.05803087167,,,,2.43,1.1489399597,,,
2.44,1.23984904774,1.682758,0.831060416667,0.167315055941,2.44,1.1489399597,1.0487225,0.662895138889,0.26242742091,2.44,1.1489399597,0.967946,0.635026388889,0.266728153935,2.44,1.05803087167,0.89523,0.61096875,0.169713541667,2.44,1.1489399597,0.8957445,0.609658680556,0.156232397762
2.45,1.23984904774,,,,2.45,1.1489399597,,,,2.45,1.1489399597,,,,2.45,1.08897864632,,,,2.45,1.1489399597,,,
2.46,1.23984904774,,,,2.46,1.1489399597,,,,2.46,1.11799218506,,,,2.46,1.08897864632,,,,2.46,1.1489399597,,,
2.47,1.1489399597,,,,2.47,1.11799218506,,,,2.47,1.08897864632,,,,2.47,1.08897864632,,,,2.47,1.1489399597,,,
2.48,1.11799218506,1.7162005,0.837729861111,0.0852703028549,2.48,1.08897864632,1.075648,0.674090277778,0.312878327546,2.48,1.11799218506,0.993671,0.643363194444,0.25878833912,2.48,1.05803087167,0.919583,0.616328125,0.198991608796,2.48,1.1489399597,0.919926,0.61525625,0.196096884645
2.49,1.08897864632,,,,2.49,1.11799218506,,,,2.49,1.11799218506,,,,2.49,1.08897864632,,,,2.49,1.1489399597,,,
2.5,1.08897864632,,,,2.5,1.1489399597,,,,2.5,1.11799218506,,,,2.5,1.05803087167,,,,2.5,1.1489399597,,,
2.51,1.11799218506,,,,2.51,1.17988773435,,,,2.51,1.11799218506,,,,2.51,1.05803087167,,,,2.51,1.1489399597,,,
2.52,1.1489399597,1.749643,0.844756597222,-0.271690538194,2.52,1.210835509,1.1025735,0.687190972222,0.358036024306,2.52,1.1489399597,1.019396,0.653248263889,0.296750578704,2.52,1.08897864632,0.944279,0.627046875,0.227525318287,2.52,1.1489399597,0.9447935,0.624903125,0.246878616898
2.53,1.11799218506,,,,2.53,1.17988773435,,,,2.53,1.1489399597,,,,2.53,1.08897864632,,,,2.53,1.11799218506,,,
2.54,1.11799218506,,,,2.54,1.17988773435,,,,2.54,1.1489399597,,,,2.54,1.05803087167,,,,2.54,1.11799218506,,,
2.55,1.08897864632,,,,2.55,1.1489399597,,,,2.55,1.1489399597,,,,2.55,1.05803087167,,,,2.55,1.1489399597,,,
2.56,1.11799218506,1.783943,0.837491666667,-1.26788917824,2.56,1.1489399597,1.130185,0.708152083333,0.274585262346,2.56,1.1489399597,1.045807,0.665634375,0.348690200617,2.56,1.05803087167,0.9698325,0.636217361111,0.222562934028,2.56,1.1489399597,0.9698325,0.636574652778,0.262510127315
2.57,1.11799218506,,,,2.57,1.1489399597,,,,2.57,1.11799218506,,,,2.57,1.05803087167,,,,2.57,1.1489399597,,,
2.58,1.08897864632,,,,2.58,1.1489399597,,,,2.58,1.11799218506,,,,2.58,1.02708309703,,,,2.58,1.1489399597,,,
2.59,1.11799218506,,,,2.59,1.11799218506,,,,2.59,1.1489399597,,,,2.59,1.02708309703,,,,2.59,1.1489399597,,,
2.6,1.11799218506,1.8184145,0.774251041667,-3.10405406057,2.6,1.08897864632,1.1598545,0.714702430556,0.0752628279321,2.6,1.1489399597,1.072218,0.686,0.28864535108,2.6,1.02708309703,0.9952145,0.644792361111,0.218179494599,2.6,1.1489399597,0.995729,0.648127083333,0.230171923225
2.61,0.967121783644,,,,2.61,1.08897864632,,,,2.61,1.11799218506,,,,2.61,1.02708309703,,,,2.61,1.11799218506,,,
2.62,0.539655646309,,,,2.62,1.11799218506,,,,2.62,1.1489399597,,,,2.62,1.02708309703,,,,2.62,1.08897864632,,,
2.63,0.0232146568596,,,,2.63,1.1489399597,,,,2.63,1.1489399597,,,,2.63,1.02708309703,,,,2.63,1.08897864632,,,
2.64,-0.524174107239,1.849456,0.604894791667,-5.3305931713,2.64,1.1489399597,1.1879805,0.707556597222,0.0205111882716,2.64,1.1489399597,1.1012015,0.694694097222,0.101728877315,2.64,1.02708309703,1.021454,0.652771875,0.230337336034,2.64,1.08897864632,1.0219685,0.65384375,0.221156925154
2.65,-1.01160155796,,,,2.65,1.1489399597,,,,2.65,1.1489399597,,,,2.65,1.02708309703,,,,2.65,1.08897864632,,,
2.66,-1.52997678332,,,,2.66,1.1489399597,,,,2.66,1.1489399597,,,,2.66,1.02708309703,,,,2.66,1.08897864632,,,
2.67,-2.07736554742,,,,2.67,1.1489399597,,,,2.67,1.1489399597,,,,2.67,1.02708309703,,,,2.67,1.08897864632,,,
2.68,-2.56479299814,1.870036,0.338355208333,-7.15534456983,2.68,1.1489399597,1.215935,0.710295833333,0.108097270448,2.68,1.1489399597,1.12847,0.688381944444,0.0375487075617,2.68,1.02708309703,1.0473505,0.66241875,0.25820939429,2.68,1.08897864632,1.047865,0.662895138889,0.277976224923
2.69,-2.92842935026,,,,2.69,1.17988773435,,,,2.69,1.1489399597,,,,2.69,1.02708309703,,,,2.69,1.08897864632,,,
2.7,-3.23403862491,,,,2.7,1.210835509,,,,2.7,1.1489399597,,,,2.7,1.05803087167,,,,2.7,1.08897864632,,,
2.71,-3.506765889,,,,2.71,1.210835509,,,,2.71,1.1489399597,,,,2.71,1.05803087167,,,,2.71,1.08897864632,,,
2.72,-3.65957052633,1.880326,-0.0195319444444,-7.50295958719,2.72,1.210835509,1.2445755,0.718513541667,0.166405285494,2.72,1.1489399597,1.1557385,0.692073958333,0.104210069444,2.72,1.05803087167,1.074276,0.675400347222,0.251344762731,2.72,1.11799218506,1.0747905,0.677305902778,0.308991126543
2.73,-3.72146607563,,,,2.73,1.210835509,,,,2.73,1.11799218506,,,,2.73,1.05803087167,,,,2.73,1.08897864632,,,
2.74,-3.72146607563,,,,2.74,1.23984904774,,,,2.74,1.1489399597,,,,2.74,1.05803087167,,,,2.74,1.08897864632,,,
2.75,-3.62862275168,,,,2.75,1.27079682238,,,,2.75,1.11799218506,,,,2.75,1.08897864632,,,,2.75,1.08897864632,,,
2.76,-3.47775235027,1.866949,-0.337164236111,-5.88166594329,2.76,1.23984904774,1.273559,0.725302083333,0.187908950617,2.76,1.11799218506,1.183693,0.698981597222,0.144736207562,2.76,1.08897864632,1.101716,0.682546180556,0.242908709491,2.76,1.11799218506,1.1022305,0.688262847222,0.309818190586
2.77,-3.23403862491,,,,2.77,1.27079682238,,,,2.77,1.11799218506,,,,2.77,1.08897864632,,,,2.77,1.08897864632,,,
2.78,-2.95937712491,,,,2.78,1.17988773435,,,,2.78,1.1489399597,,,,2.78,1.05803087167,,,,2.78,1.08897864632,,,
2.79,-2.62475431152,,,,2.79,1.17988773435,,,,2.79,1.11799218506,,,,2.79,1.05803087167,,,,2.79,1.08897864632,,,
2.8,-2.25918372348,1.847741,-0.512118055556,-3.56274377894,2.8,1.1489399597,1.3025425,0.733400694444,0.200480324074,2.8,1.1489399597,1.211819,0.704340972222,0.172939091435,2.8,1.05803087167,1.128813,0.691121180556,0.296088927469,2.8,1.05803087167,1.129499,0.70529375,0.230916280864
2.81,-1.86459959671,,,,2.81,1.1489399597,,,,2.81,1.11799218506,,,,2.81,1.05803087167,,,,2.81,1.05803087167,,,
2.82,-1.49902900867,,,,2.82,1.1489399597,,,,2.82,1.1489399597,,,,2.82,1.08897864632,,,,2.82,1.08897864632,,,
2.83,-1.10251064599,,,,2.83,1.1489399597,,,,2.83,1.1489399597,,,,2.83,1.05803087167,,,,2.83,1.05803087167,,,
2.84,-0.676978744566,1.8232165,-0.599297222222,-1.71764660494,2.84,1.1489399597,1.332212,0.7417375,0.198991608796,2.84,1.1489399597,1.239945,0.711725,0.213382523148,2.84,1.02708309703,1.1564245,0.710534027778,0.252585358796,2.84,1.08897864632,1.1591685,0.710414930556,0.0772477816358
2.85,-0.28046038188,,,,2.85,1.1489399597,,,,2.85,1.11799218506,,,,2.85,1.02708309703,,,,2.85,1.05803087167,,,
