"Latest: Time (s)","Latest: Force (N)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)","Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)"
4.2,-0.529980640858,1.3207215,-0.497635833333,0.341412037037,4.2,-0.255319140851,1.4630665,0.825105555556,0.176528549383,4.2,-0.408123778179,1.4085295,-0.491156944444,0.308911728395,4.2,-0.529980640858,1.572998,0.870934166667,-0.38931558642,4.2,-0.49903286621,1.3303255,-0.557946666667,0.39831404321
4.25,-0.49903286621,1.296197,-0.481438611111,0.347022839506,4.25,-0.226305602118,1.5045695,0.835586111111,0.153979475309,4.25,-0.408123778179,1.3831475,-0.472387222222,0.411388271605,4.25,-0.529980640858,1.61896,0.843970555556,-1.5948441358,4.25,-0.529980640858,1.3028855,-0.541273055556,0.382328549383
4.3,-0.529980640858,1.27253,-0.464193333333,0.374812191358,4.3,-0.2862669155,1.546587,0.845876111111,-0.0562668209877,4.3,-0.408123778179,1.3608525,-0.445423611111,0.438277777778,4.3,-0.804642140865,1.66012,0.741928055556,-3.46324135802,4.3,-0.49903286621,1.27596,-0.521645833333,0.396249691358
4.35,-0.49903286621,1.249549,-0.443041666667,0.384234104938,4.35,-0.255319140851,1.5892905,0.846924166667,-0.734644598765,4.35,-0.408123778179,1.339072,-0.425510555556,0.406571450617,4.35,-3.72533837333,1.6983645,0.514976388889,-5.5735382716,4.35,-0.49903286621,1.250578,-0.499731944444,0.381269907407
4.4,-0.49903286621,1.228283,-0.423128611111,0.34644058642,4.4,-0.19535782747,1.632337,0.808241388889,-2.21298518519,4.4,-0.439071552828,1.3183205,-0.406169166667,0.388256944444,4.4,-5.55319131352,1.71843,0.147775833333,-6.7870066358,4.4,-0.49903286621,1.226225,-0.481819722222,0.335854166667
4.45,-0.49903286621,1.2075315,-0.408455833333,0.309229320988,4.45,-0.986460316926,1.6743545,0.663419166667,-4.3775375,4.45,-0.439071552828,1.2984265,-0.387304166667,0.379840740741,4.45,-5.21663426422,1.714657,-0.249437222222,-6.15965540123,4.45,-0.49903286621,1.202558,-0.4673375,0.309705709877
4.5,-0.529980640858,1.187466,-0.394545277778,0.312881635802,4.5,-3.75628614798,1.706425,0.357958611111,-6.16198441358,4.5,-0.439071552828,1.2795615,-0.3678675,0.369360185185,4.5,-3.39071555994,1.6880745,-0.533841388889,-4.08053549383,4.5,-0.529980640858,1.1794055,-0.4519025,0.307641358025
4.55,-0.49903286621,1.167915,-0.378062222222,0.335113117284,4.55,-5.00386831351,1.714314,-0.0324897222222,-6.27552376543,4.55,-0.408123778179,1.2617255,-0.350050555556,0.353057098765,4.55,-1.13926495425,1.6544605,-0.665610555556,-1.73601404321,4.55,-0.529980640858,1.1574535,-0.437515555556,0.32754382716
4.6,-0.529980640858,1.1495645,-0.359768888889,0.338924228395,4.6,-4.45647954941,1.698879,-0.342904722222,-4.78987854938,4.6,-0.408123778179,1.2445755,-0.332805277778,0.340618055556,4.6,-0.348162464797,1.6160445,-0.669135833333,-0.156467283951,4.6,-0.49903286621,1.1355015,-0.420079722222,0.362584876543
4.65,-0.529980640858,1.1320715,-0.343476388889,0.331354938272,4.65,-2.75241770782,1.6743545,-0.528029444444,-2.80121959877,4.65,-0.439071552828,1.2284545,-0.316036388889,0.330719753086,4.65,-0.49903286621,1.586375,-0.6336925,0.38629845679,4.65,-0.529980640858,1.1152645,-0.399595,0.367137037037
4.7,-0.529980640858,1.1152645,-0.327850833333,0.34342345679,4.7,-0.591876190156,1.6417695,-0.605585555556,-1.11999027778,4.7,-0.439071552828,1.2130195,-0.300029722222,0.328073148148,4.7,-0.560928415507,1.553447,-0.606633611111,0.341253240741,4.7,-0.49903286621,1.0957135,-0.381873333333,0.344535030864
4.75,-0.49903286621,1.0991435,-0.309748055556,0.364479845679,4.75,-0.135396514088,1.610728,-0.607872222222,-0.144811635802,4.75,-0.408123778179,1.198442,-0.2838325,0.33530367284,4.75,-0.560928415507,1.5268645,-0.599964166667,0.217011018519,4.75,-0.49903286621,1.0771915,-0.366057222222,0.332530030864
4.8,-0.529980640858,1.084223,-0.290311388889,0.362473719136,4.8,-0.19535782747,1.5807155,-0.593961666667,0.215888858025,4.8,-0.408123778179,1.1845505,-0.266206111111,0.335234861111,4.8,-0.49903286621,1.4935935,-0.597963333333,0.301813533951,4.8,-0.49903286621,1.0590125,-0.349288333333,0.329216481482
4.85,-0.529980640858,1.07016,-0.2718275,0.323346311728,4.85,-0.226305602118,1.551389,-0.576716388889,0.290957160494,4.85,-0.408123778179,1.1718595,-0.249151388889,0.310388533951,4.85,-0.49903286621,1.4654675,-0.568427222222,0.376490138889,4.85,-0.529980640858,1.0422055,-0.331566666667,0.299108703704
4.9,-0.49903286621,1.057126,-0.256506833333,0.257107083333,4.9,-0.104448739439,1.5230915,-0.562119833333,0.264427592593,4.9,-0.470019327477,1.159683,-0.234326166667,0.269620231482,4.9,-0.49903286621,1.437513,-0.552344333333,0.321006712963,4.9,-0.49903286621,1.0260845,-0.318875666667,0.260997592593
4.95,-0.560928415507,1.044778,-0.246340694444,0.192847515432,4.95,-0.377176003531,1.4953085,-0.550229166667,0.226136512346,4.95,-0.439071552828,1.1485355,-0.221854305556,0.221764320988,4.95,-0.49903286621,1.410416,-0.537128472222,0.269625524692,4.95,-0.49903286621,1.0103065,-0.306413333333,0.236828796297
5,-0.529980640858,1.0329445,-0.240290555556,0.149596697531,5,-0.348162464797,1.4685545,-0.541368333333,0.197055617285,5,-0.408123778179,1.138074,-0.214184444444,0.182689845679,5,-0.49903286621,1.384348,-0.528029444444,0.216926327161,5,-0.49903286621,0.9959005,-0.296123333333,0.218122592593
