"Run 1: Time (s)","Run 1: Force (N)","Run 1: Position (m)","Run 1: Velocity (m/s)","Run 1: Acceleration (m/s²)","Run 2: Time (s)","Run 2: Force (N)","Run 2: Position (m)","Run 2: Velocity (m/s)","Run 2: Acceleration (m/s²)","Run 3: Time (s)","Run 3: Force (N)","Run 3: Position (m)","Run 3: Velocity (m/s)","Run 3: Acceleration (m/s²)","Run 4: Time (s)","Run 4: Force (N)","Run 4: Position (m)","Run 4: Velocity (m/s)","Run 4: Acceleration (m/s²)","Run 5: Time (s)","Run 5: Force (N)","Run 5: Position (m)","Run 5: Velocity (m/s)","Run 5: Acceleration (m/s²)"
1.36,-0.00773694366217,0.1384005,0.365271180556,0.266893566744,1.36,0.0232108309865,0.211288,0.384207638889,0.216194540895,1.36,-0.0386847183108,0.2454165,0.406359722222,0.218841145833,1.36,0.0232108309865,0.1109605,0.318465972222,0.331073736497,1.36,0.0232108309865,0.0625975,0.286667013889,0.212141927083
1.37,0.0232108309865,,,,1.37,0.0232108309865,,,,1.37,-0.00773694366217,,,,1.37,0.0232108309865,,,,1.37,-0.00773694366217,,,
1.38,0.0541586056352,,,,1.38,-0.00773694366217,,,,1.38,-0.00773694366217,,,,1.38,0.0232108309865,,,,1.38,0.0541586056352,,,
1.39,0.0232108309865,,,,1.39,-0.00773694366217,,,,1.39,-0.00773694366217,,,,1.39,-0.00773694366217,,,,1.39,0.0541586056352,,,
1.4,0.0232108309865,0.15435,0.372774305556,0.0985033275463,1.4,0.0232108309865,0.227066,0.394092708333,0.245059076003,1.4,0.0232108309865,0.261709,0.417793055556,0.207427662037,1.4,0.0232108309865,0.1239945,0.335020486111,0.384253954475,1.4,0.0232108309865,0.0739165,0.294408333333,0.203044222608
1.41,0.0232108309865,,,,1.41,0.0232108309865,,,,1.41,0.0232108309865,,,,1.41,-0.00773694366217,,,,1.41,0.0232108309865,,,
1.42,-0.00773694366217,,,,1.42,-0.00773694366217,,,,1.42,-0.00773694366217,,,,1.42,0.0232108309865,,,,1.42,0.0232108309865,,,
1.43,-0.00773694366217,,,,1.43,-0.00773694366217,,,,1.43,-0.00773694366217,,,,1.43,0.0232108309865,,,,1.43,0.0232108309865,,,
1.44,0.0232108309865,0.168756,0.368367708333,0.0405261381173,1.44,-0.00773694366217,0.2430155,0.401953125,0.308329475309,1.44,-0.00773694366217,0.2790305,0.424700694444,0.154412856867,1.44,0.0232108309865,0.137543,0.355267013889,0.294765625,1.44,0.0232108309865,0.086093,0.303102430556,0.21379605517
1.45,-0.00773694366217,,,,1.45,0.0232108309865,,,,1.45,-0.00773694366217,,,,1.45,0.0541586056352,,,,1.45,0.0232108309865,,,
1.46,-0.00773694366217,,,,1.46,0.0232108309865,,,,1.46,-0.00773694366217,,,,1.46,0.0232108309865,,,,1.46,0.0541586056352,,,
1.47,-0.00773694366217,,,,1.47,0.0232108309865,,,,1.47,-0.00773694366217,,,,1.47,0.0232108309865,,,,1.47,0.0232108309865,,,
1.48,-0.00773694366217,0.183505,0.370154166667,0.119179928627,1.48,-0.00773694366217,0.258965,0.415768402778,0.404517023534,1.48,-0.00773694366217,0.2958375,0.428154513889,0.147134693287,1.48,0.0541586056352,0.152978,0.362651041667,0.115623553241,1.48,0.0232108309865,0.0982695,0.31084375,0.247953800154
1.49,-0.00773694366217,,,,1.49,0.0541586056352,,,,1.49,-0.00773694366217,,,,1.49,0.0541586056352,,,,1.49,0.0541586056352,,,
1.5,-0.00773694366217,,,,1.5,0.0232108309865,,,,1.5,-0.00773694366217,,,,1.5,-0.00773694366217,,,,1.5,0.0541586056352,,,
1.51,-0.00773694366217,,,,1.51,0.0232108309865,,,,1.51,0.0232108309865,,,,1.51,0.0232108309865,,,,1.51,0.0541586056352,,,
1.52,-0.00773694366217,0.1980825,0.378371875,0.201141975309,1.52,0.0232108309865,0.2756005,0.442327083333,0.305517457562,1.52,-0.00773694366217,0.313159,0.434347569444,0.191051793981,1.52,0.0541586056352,0.167041,0.358839930556,0.0584734278549,1.52,0.0232108309865,0.110789,0.322396180556,0.290878423997
1.53,-0.00773694366217,,,,1.53,0.0232108309865,,,,1.53,-0.00773694366217,,,,1.53,0.0232108309865,,,,1.53,0.0232108309865,,,
1.54,-0.00773694366217,,,,1.54,0.0232108309865,,,,1.54,-0.00773694366217,,,,1.54,0.0232108309865,,,,1.54,0.0541586056352,,,
1.55,0.0232108309865,,,,1.55,0.0232108309865,,,,1.55,-0.00773694366217,,,,1.55,0.0232108309865,,,,1.55,0.0541586056352,,,
1.56,-0.00773694366217,0.213689,0.389567013889,0.215450183256,1.56,0.0232108309865,0.2951515,0.449711111111,0.00206766010802,1.56,0.0232108309865,0.3304805,0.443160763889,0.247209442515,1.56,-0.00773694366217,0.1812755,0.362531944444,0.115706259645,1.56,0.0232108309865,0.1239945,0.335258680556,0.315194106867
1.57,-0.00773694366217,,,,1.57,0.0232108309865,,,,1.57,0.0232108309865,,,,1.57,0.0232108309865,,,,1.57,-0.00773694366217,,,
1.58,-0.00773694366217,,,,1.58,0.0232108309865,,,,1.58,-0.00773694366217,,,,1.58,0.0541586056352,,,,1.58,-0.00773694366217,,,
1.59,-0.00773694366217,,,,1.59,0.0232108309865,,,,1.59,-0.00773694366217,,,,1.59,0.0232108309865,,,,1.59,-0.00773694366217,,,
1.6,-0.00773694366217,0.229467,0.396474652778,0.207344955633,1.6,0.0541586056352,0.312473,0.436491319444,-0.156397810571,1.6,-0.00773694366217,0.348488,0.455308680556,0.280540123457,1.6,0.0541586056352,0.195853,0.370273263889,0.149946711034,1.6,0.0541586056352,0.1377145,0.347525694444,0.337276716821
1.61,-0.00773694366217,,,,1.61,-0.00773694366217,,,,1.61,-0.00773694366217,,,,1.61,0.0232108309865,,,,1.61,0.0232108309865,,,
1.62,-0.00773694366217,,,,1.62,0.0232108309865,,,,1.62,-0.00773694366217,,,,1.62,0.0232108309865,,,,1.62,0.0232108309865,,,
1.63,-0.00773694366217,,,,1.63,0.0232108309865,,,,1.63,-0.00773694366217,,,,1.63,-0.00773694366217,,,,1.63,0.0232108309865,,,
1.64,-0.00773694366217,0.2454165,0.403382291667,0.258622926312,1.64,0.0232108309865,0.329966,0.424938888889,-0.0246465084876,1.64,-0.00773694366217,0.36701,0.466027430556,0.298818238812,1.64,0.0232108309865,0.2111165,0.375275347222,0.175420283565,1.64,-0.00773694366217,0.1517775,0.360269097222,0.378960744599
1.65,-0.00773694366217,,,,1.65,0.0232108309865,,,,1.65,-0.00773694366217,,,,1.65,0.0541586056352,,,,1.65,0.0232108309865,,,
1.66,0.0232108309865,,,,1.66,0.0232108309865,,,,1.66,-0.00773694366217,,,,1.66,0.0232108309865,,,,1.66,0.0232108309865,,,
1.67,0.0232108309865,,,,1.67,-0.00773694366217,,,,1.67,-0.00773694366217,,,,1.67,0.0541586056352,,,,1.67,-0.00773694366217,,,
1.68,-0.00773694366217,0.2615375,0.416006597222,0.32040461034,1.68,0.0232108309865,0.345744,0.429940972222,0.233232060185,1.68,-0.00773694366217,0.3857035,0.478413541667,0.320073784722,1.68,0.0232108309865,0.2258655,0.381111111111,0.259036458333,1.68,-0.00773694366217,0.166012,0.382540277778,0.309900896991
1.69,0.0232108309865,,,,1.69,0.0232108309865,,,,1.69,-0.00773694366217,,,,1.69,0.0232108309865,,,,1.69,-0.00773694366217,,,
1.7,0.0232108309865,,,,1.7,0.0232108309865,,,,1.7,-0.00773694366217,,,,1.7,0.0232108309865,,,,1.7,-0.00773694366217,,,
1.71,-0.00773694366217,,,,1.71,0.0232108309865,,,,1.71,-0.00773694366217,,,,1.71,0.0232108309865,,,,1.71,-0.00773694366217,,,
1.72,-0.00773694366217,0.278516,0.431489236111,0.304690393519,1.72,0.0232108309865,0.3637515,0.450663888889,0.344885706019,1.72,-0.00773694366217,0.405083,0.494134375,0.279464940201,1.72,-0.00773694366217,0.241129,0.397070138889,0.314615162037,1.72,-0.00773694366217,0.1829905,0.390996180556,0.118600983796
1.73,-0.00773694366217,,,,1.73,0.0232108309865,,,,1.73,0.0232108309865,,,,1.73,0.0232108309865,,,,1.73,0.0232108309865,,,
1.74,-0.00773694366217,,,,1.74,-0.00773694366217,,,,1.74,-0.00773694366217,,,,1.74,0.0541586056352,,,,1.74,0.0232108309865,,,
1.75,-0.00773694366217,,,,1.75,-0.00773694366217,,,,1.75,-0.00773694366217,,,,1.75,0.0232108309865,,,,1.75,0.0232108309865,,,
1.76,-0.00773694366217,0.2958375,0.449234722222,0.103383005401,1.76,-0.00773694366217,0.3822735,0.462930902778,0.318171537423,1.76,-0.00773694366217,0.4254915,0.50378125,0.177074411651,1.76,0.0541586056352,0.2577645,0.410289930556,0.287239342207,1.76,0.0232108309865,0.197911,0.385755902778,0.0659170042438
1.77,-0.00773694366217,,,,1.77,0.0232108309865,,,,1.77,-0.00773694366217,,,,1.77,-0.00773694366217,,,,1.77,0.0232108309865,,,
1.78,0.0232108309865,,,,1.78,0.0232108309865,,,,1.78,-0.00773694366217,,,,1.78,0.0541586056352,,,,1.78,-0.00773694366217,,,
1.79,0.0232108309865,,,,1.79,0.0232108309865,,,,1.79,-0.00773694366217,,,,1.79,0.0232108309865,,,,1.79,0.0232108309865,,,
1.8,-0.00773694366217,0.3157315,0.439706944444,-0.0779921392747,1.8,0.0232108309865,0.4007955,0.474721527778,0.296006221065,1.8,-0.00773694366217,0.4457285,0.505686805556,0.137706163194,1.8,0.0232108309865,0.2742285,0.419341319444,0.257465036651,1.8,0.0541586056352,0.213346,0.390281597222,0.155570746528
1.81,-0.00773694366217,,,,1.81,0.0232108309865,,,,1.81,-0.00773694366217,,,,1.81,0.0232108309865,,,,1.81,0.0541586056352,,,
1.82,-0.00773694366217,,,,1.82,0.0232108309865,,,,1.82,-0.00773694366217,,,,1.82,0.0232108309865,,,,1.82,0.0232108309865,,,
1.83,0.0232108309865,,,,1.83,0.0232108309865,,,,1.83,-0.00773694366217,,,,1.83,0.0232108309865,,,,1.83,-0.00773694366217,,,
1.84,0.0232108309865,0.3311665,0.427201736111,0.0875860821759,1.84,0.0232108309865,0.420175,0.486869444444,0.263833429784,1.84,-0.00773694366217,0.465794,0.510450694444,0.207841194059,1.84,0.0232108309865,0.291207,0.428511805556,0.257795862269,1.84,0.0232108309865,0.2289525,0.399332986111,0.241668113426
1.85,-0.00773694366217,,,,1.85,0.0232108309865,,,,1.85,-0.00773694366217,,,,1.85,0.0232108309865,,,,1.85,0.0232108309865,,,
1.86,-0.00773694366217,,,,1.86,-0.00773694366217,,,,1.86,-0.00773694366217,,,,1.86,0.0232108309865,,,,1.86,0.0232108309865,,,
1.87,-0.00773694366217,,,,1.87,-0.00773694366217,,,,1.87,0.0232108309865,,,,1.87,0.0232108309865,,,,1.87,-0.00773694366217,,,
1.88,-0.00773694366217,0.348488,0.444709027778,0.312216676312,1.88,0.0232108309865,0.4398975,0.495801736111,0.236623022762,1.88,-0.00773694366217,0.486374,0.52093125,0.316434702932,1.88,-0.00773694366217,0.308014,0.446257291667,0.14126253858,1.88,-0.00773694366217,0.245245,0.411242708333,0.29360773534
1.89,-0.00773694366217,,,,1.89,0.0541586056352,,,,1.89,0.0232108309865,,,,1.89,0.0232108309865,,,,1.89,0.0232108309865,,,
1.9,-0.00773694366217,,,,1.9,0.0541586056352,,,,1.9,-0.00773694366217,,,,1.9,0.0541586056352,,,,1.9,-0.00773694366217,,,
1.91,-0.00773694366217,,,,1.91,-0.00773694366217,,,,1.91,-0.00773694366217,,,,1.91,0.0541586056352,,,,1.91,0.0232108309865,,,
1.92,-0.00773694366217,0.3668385,0.462335416667,0.329254195602,1.92,0.0232108309865,0.4597915,0.505329513889,0.221983989198,1.92,0.0232108309865,0.507297,0.536294791667,0.396577208719,1.92,0.0232108309865,0.3280795,0.440302430556,0.0302705439815,1.92,0.0232108309865,0.2618805,0.423628819444,0.302622733411
1.93,-0.00773694366217,,,,1.93,0.0541586056352,,,,1.93,-0.00773694366217,,,,1.93,0.0232108309865,,,,1.93,0.0232108309865,,,
1.94,0.0232108309865,,,,1.94,0.0541586056352,,,,1.94,-0.00773694366217,,,,1.94,0.0232108309865,,,,1.94,0.0232108309865,,,
1.95,-0.00773694366217,,,,1.95,-0.00773694366217,,,,1.95,-0.00773694366217,,,,1.95,0.0232108309865,,,,1.95,0.0232108309865,,,
1.96,0.0232108309865,0.385875,0.473292361111,0.27408902392,1.96,-0.00773694366217,0.4803715,0.513666319444,0.211728395062,1.96,-0.00773694366217,0.528906,0.558685069444,0.329502314815,1.96,0.0232108309865,0.3431715,0.436014930556,0.184269868827,1.96,0.0232108309865,0.2790305,0.436729513889,0.261434944059
1.97,0.0232108309865,,,,1.97,-0.00773694366217,,,,1.97,-0.00773694366217,,,,1.97,0.0232108309865,,,,1.97,0.0541586056352,,,
1.98,-0.00773694366217,,,,1.98,0.0232108309865,,,,1.98,-0.00773694366217,,,,1.98,0.0232108309865,,,,1.98,0.0232108309865,,,
1.99,-0.00773694366217,,,,1.99,0.0232108309865,,,,1.99,-0.00773694366217,,,,1.99,0.0232108309865,,,,1.99,0.0232108309865,,,
2,-0.00773694366217,0.40474,0.481867361111,0.249442515432,2,0.0232108309865,0.5009515,0.520693055556,0.243735773534,2,-0.00773694366217,0.552573,0.567855555556,0.145728684414,2,-0.00773694366217,0.3616935,0.457571527778,0.294517505787,2,0.0541586056352,0.296695,0.450544791667,0.098916859568
2.01,-0.00773694366217,,,,2.01,0.0232108309865,,,,2.01,-0.00773694366217,,,,2.01,0.0541586056352,,,,2.01,0.0541586056352,,,
2.02,0.0232108309865,,,,2.02,0.0232108309865,,,,2.02,-0.00773694366217,,,,2.02,0.0541586056352,,,,2.02,0.0541586056352,,,
2.03,-0.00773694366217,,,,2.03,0.0541586056352,,,,2.03,-0.00773694366217,,,,2.03,-0.00773694366217,,,,2.03,0.0232108309865,,,
2.04,0.0232108309865,0.424291,0.492586111111,0.243404947917,2.04,0.0232108309865,0.5218745,0.532126388889,0.296006221065,2.04,-0.00773694366217,0.574868,0.564759027778,0.0814658082562,2.04,0.0232108309865,0.380387,0.467932986111,0.237863618827,2.04,0.0232108309865,0.3160745,0.443041666667,-0.0115788966049
2.05,-0.00773694366217,,,,2.05,-0.00773694366217,,,,2.05,-0.00773694366217,,,,2.05,0.0232108309865,,,,2.05,0.0232108309865,,,
2.06,-0.00773694366217,,,,2.06,0.0232108309865,,,,2.06,-0.00773694366217,,,,2.06,0.0232108309865,,,,2.06,0.0232108309865,,,
2.07,-0.00773694366217,,,,2.07,0.0541586056352,,,,2.07,-0.00773694366217,,,,2.07,-0.00773694366217,,,,2.07,0.0232108309865,,,
2.08,-0.00773694366217,0.444185,0.502471180556,0.220660686728,2.08,0.0232108309865,0.5434835,0.5445125,0.329502314815,2.08,-0.00773694366217,0.5973345,0.569403819444,0.136134741512,2.08,0.0232108309865,0.3994235,0.473411458333,0.230006510417,2.08,0.0541586056352,0.332024,0.438158680556,0.134811439043
2.09,-0.00773694366217,,,,2.09,0.0232108309865,,,,2.09,-0.00773694366217,,,,2.09,0.0232108309865,,,,2.09,0.0541586056352,,,
2.1,-0.00773694366217,,,,2.1,0.0232108309865,,,,2.1,-0.00773694366217,,,,2.1,0.0232108309865,,,,2.1,0.0541586056352,,,
2.11,-0.00773694366217,,,,2.11,0.0232108309865,,,,2.11,-0.00773694366217,,,,2.11,0.0541586056352,,,,2.11,0.0232108309865,,,
2.12,0.0232108309865,0.4645935,0.509855208333,0.216359953704,2.12,0.0232108309865,0.5650925,0.563091666667,0.256472559799,2.12,-0.00773694366217,0.6203155,0.576787847222,0.182202208719,2.12,0.0541586056352,0.4179455,0.483772916667,0.269209346065,2.12,0.0232108309865,0.350203,0.453284027778,0.308577594522
2.13,0.0232108309865,,,,2.13,-0.00773694366217,,,,2.13,-0.00773694366217,,,,2.13,0.0541586056352,,,,2.13,0.0232108309865,,,
2.14,-0.00773694366217,,,,2.14,0.0232108309865,,,,2.14,-0.00773694366217,,,,2.14,-0.00773694366217,,,,2.14,0.0232108309865,,,
2.15,-0.00773694366217,,,,2.15,-0.00773694366217,,,,2.15,-0.00773694366217,,,,2.15,0.0232108309865,,,,2.15,0.0232108309865,,,
2.16,-0.00773694366217,0.485002,0.517715625,0.260359760802,2.16,-0.00773694366217,0.5891025,0.568927430556,0.102142409336,2.16,-0.00773694366217,0.643468,0.585362847222,0.197502893519,2.16,0.0232108309865,0.438011,0.496992708333,0.276735628858,2.16,0.0541586056352,0.368382,0.468766666667,0.35563753858
2.17,-0.00773694366217,,,,2.17,0.0541586056352,,,,2.17,-0.00773694366217,,,,2.17,0.0232108309865,,,,2.17,-0.00773694366217,,,
2.18,-0.00773694366217,,,,2.18,0.0232108309865,,,,2.18,-0.00773694366217,,,,2.18,-0.00773694366217,,,,2.18,0.0232108309865,,,
2.19,-0.00773694366217,,,,2.19,0.0232108309865,,,,2.19,-0.00773694366217,,,,2.19,-0.00773694366217,,,,2.19,-0.00773694366217,,,
2.2,-0.00773694366217,0.505925,0.528077083333,0.347036072531,2.2,0.0541586056352,0.6110545,0.564759027778,0.089157503858,2.2,-0.00773694366217,0.667135,0.593937847222,0.17781876929,2.2,0.0232108309865,0.457905,0.506401388889,0.279051408179,2.2,-0.00773694366217,0.3877615,0.484011111111,0.325449701003
2.21,0.0232108309865,,,,2.21,0.0232108309865,,,,2.21,-0.00773694366217,,,,2.21,0.0232108309865,,,,2.21,0.0232108309865,,,
2.22,-0.00773694366217,,,,2.22,-0.00773694366217,,,,2.22,0.0232108309865,,,,2.22,-0.00773694366217,,,,2.22,0.0232108309865,,,
2.23,-0.00773694366217,,,,2.23,0.0232108309865,,,,2.23,0.0232108309865,,,,2.23,0.0232108309865,,,,2.23,0.0232108309865,,,
2.24,-0.00773694366217,0.5266765,0.549752777778,0.331818094136,2.24,-0.00773694366217,0.6336925,0.57238125,0.165164689429,2.24,-0.00773694366217,0.691145,0.599059027778,0.169217303241,2.24,0.0232108309865,0.478485,0.517596527778,0.31180314429,2.24,0.0232108309865,0.407141,0.496516319444,0.244562837577
2.25,-0.00773694366217,,,,2.25,0.0232108309865,,,,2.25,-0.00773694366217,,,,2.25,0.0232108309865,,,,2.25,0.0232108309865,,,
2.26,-0.00773694366217,,,,2.26,-0.00773694366217,,,,2.26,-0.00773694366217,,,,2.26,-0.00773694366217,,,,2.26,0.0232108309865,,,
2.27,-0.00773694366217,,,,2.27,0.0232108309865,,,,2.27,-0.0386847183108,,,,2.27,-0.00773694366217,,,,2.27,0.0232108309865,,,
2.28,-0.00773694366217,0.5503435,0.5616625,0.164337625386,2.28,0.0232108309865,0.656845,0.580598958333,0.197751012731,2.28,-0.00773694366217,0.7149835,0.605847569444,0.197172067901,2.28,0.0232108309865,0.4992365,0.530220833333,0.353073640046,2.28,-0.00773694366217,0.427721,0.503543055556,0.172112027392
2.29,-0.00773694366217,,,,2.29,0.0541586056352,,,,2.29,-0.00773694366217,,,,2.29,0.0541586056352,,,,2.29,0.0232108309865,,,
2.3,-0.00773694366217,,,,2.3,0.0232108309865,,,,2.3,-0.00773694366217,,,,2.3,0.0541586056352,,,,2.3,0.0232108309865,,,
2.31,-0.00773694366217,,,,2.31,0.0232108309865,,,,2.31,-0.00773694366217,,,,2.31,-0.00773694366217,,,,2.31,0.0541586056352,,,
2.32,-0.00773694366217,0.5722955,0.558446875,0.0897364486883,2.32,-0.00773694366217,0.680169,0.589293055556,0.203705873843,2.32,-0.00773694366217,0.739508,0.615018055556,0.224465181327,2.32,0.0232108309865,0.5205025,0.550467361111,0.286660397377,2.32,0.0541586056352,0.447615,0.506282291667,0.194525462963
2.33,-0.00773694366217,,,,2.33,0.0232108309865,,,,2.33,-0.00773694366217,,,,2.33,0.0232108309865,,,,2.33,0.0232108309865,,,
2.34,-0.00773694366217,,,,2.34,0.0232108309865,,,,2.34,-0.00773694366217,,,,2.34,0.0232108309865,,,,2.34,-0.00773694366217,,,
2.35,-0.00773694366217,,,,2.35,-0.00773694366217,,,,2.35,-0.00773694366217,,,,2.35,0.0541586056352,,,,2.35,0.0232108309865,,,
2.36,-0.00773694366217,0.5945905,0.563210763889,0.143495611497,2.36,0.0232108309865,0.7040075,0.597272569444,0.194938994985,2.36,-0.00773694366217,0.764204,0.624307638889,0.240427517361,2.36,0.0232108309865,0.5438265,0.557970486111,0.11752580054,2.36,-0.00773694366217,0.467852,0.517120138889,0.27044994213
2.37,0.0232108309865,,,,2.37,-0.00773694366217,,,,2.37,-0.00773694366217,,,,2.37,-0.00773694366217,,,,2.37,-0.00773694366217,,,
2.38,-0.00773694366217,,,,2.38,0.0541586056352,,,,2.38,-0.00773694366217,,,,2.38,0.0232108309865,,,,2.38,0.0232108309865,,,
2.39,0.0232108309865,,,,2.39,0.0232108309865,,,,2.39,-0.00773694366217,,,,2.39,0.0541586056352,,,,2.39,0.0541586056352,,,
2.4,-0.00773694366217,0.6172285,0.570713888889,0.197999131944,2.4,-0.00773694366217,0.7280175,0.603942013889,0.205773533951,2.4,-0.00773694366217,0.7894145,0.63455,0.24481095679,2.4,0.0541586056352,0.565607,0.554873958333,0.0597140239197,2.4,0.0232108309865,0.4889465,0.529387152778,0.324870756173
2.41,-0.00773694366217,,,,2.41,-0.00773694366217,,,,2.41,-0.00773694366217,,,,2.41,0.0232108309865,,,,2.41,0.0232108309865,,,
2.42,-0.00773694366217,,,,2.42,-0.00773694366217,,,,2.42,-0.00773694366217,,,,2.42,0.0232108309865,,,,2.42,0.0232108309865,,,
2.43,-0.00773694366217,,,,2.43,0.0232108309865,,,,2.43,-0.00773694366217,,,,2.43,0.0232108309865,,,,2.43,0.0541586056352,,,
2.44,-0.00773694366217,0.6402095,0.580479861111,0.223638117284,2.44,0.0232108309865,0.752199,0.613350694444,0.222728346836,2.44,-0.00773694366217,0.814968,0.644554166667,0.232404996142,2.44,0.0232108309865,0.587902,0.557613194444,0.12480396412,2.44,0.0232108309865,0.5102125,0.543321527778,0.365314187886
2.45,-0.00773694366217,,,,2.45,0.0232108309865,,,,2.45,-0.00773694366217,,,,2.45,0.0232108309865,,,,2.45,0.0232108309865,,,
2.46,-0.00773694366217,,,,2.46,0.0232108309865,,,,2.46,-0.00773694366217,,,,2.46,0.0232108309865,,,,2.46,0.0232108309865,,,
2.47,-0.00773694366217,,,,2.47,0.0232108309865,,,,2.47,-0.00773694366217,,,,2.47,-0.00773694366217,,,,2.47,0.0232108309865,,,
2.48,0.0232108309865,0.663705,0.58953125,0.217931375386,2.48,-0.00773694366217,0.7770665,0.622997569444,0.212224633488,2.48,-0.00773694366217,0.841036,0.653367361111,0.214871238426,2.48,0.0232108309865,0.6100255,0.564997222222,0.203540461034,2.48,0.0541586056352,0.532336,0.558685069444,0.378050974151
2.49,-0.00773694366217,,,,2.49,-0.00773694366217,,,,2.49,-0.00773694366217,,,,2.49,-0.00773694366217,,,,2.49,0.0541586056352,,,
2.5,0.0232108309865,,,,2.5,0.0232108309865,,,,2.5,-0.00773694366217,,,,2.5,0.0232108309865,,,,2.5,0.0232108309865,,,
2.51,-0.00773694366217,,,,2.51,0.0232108309865,,,,2.51,-0.00773694366217,,,,2.51,0.0232108309865,,,,2.51,0.0541586056352,,,
2.52,-0.00773694366217,0.687372,0.59810625,0.20403669946,2.52,0.0232108309865,0.8021055,0.631096180556,0.187412712191,2.52,-0.00773694366217,0.8672755,0.661108680556,0.212968991127,2.52,0.0232108309865,0.6330065,0.575835069444,0.240179398148,2.52,0.0232108309865,0.554631,0.578336111111,0.276487509645
2.53,0.0232108309865,,,,2.53,0.0232108309865,,,,2.53,0.0232108309865,,,,2.53,0.0232108309865,,,,2.53,0.0232108309865,,,
2.54,-0.00773694366217,,,,2.54,0.0232108309865,,,,2.54,0.0541586056352,,,,2.54,-0.00773694366217,,,,2.54,0.0232108309865,,,
2.55,-0.00773694366217,,,,2.55,-0.00773694366217,,,,2.55,-0.00773694366217,,,,2.55,-0.00773694366217,,,,2.55,0.0232108309865,,,
2.56,-0.00773694366217,0.7115535,0.606443055556,0.182698447145,2.56,0.0541586056352,0.827659,0.637051041667,0.185923996914,2.56,-0.00773694366217,0.893858,0.669921875,0.234307243441,2.56,0.0232108309865,0.656159,0.585481944444,0.237615499614,2.56,0.0541586056352,0.5791555,0.585005555556,0.0889093846451
2.57,0.0232108309865,,,,2.57,0.0541586056352,,,,2.57,-0.00773694366217,,,,2.57,-0.00773694366217,,,,2.57,-0.00773694366217,,,
2.58,-0.00773694366217,,,,2.58,0.0232108309865,,,,2.58,-0.00773694366217,,,,2.58,0.0232108309865,,,,2.58,-0.00773694366217,,,
2.59,-0.00773694366217,,,,2.59,0.0232108309865,,,,2.59,-0.00773694366217,,,,2.59,0.0232108309865,,,,2.59,0.0232108309865,,,
2.6,-0.00773694366217,0.736078,0.611206944444,0.197254774306,2.6,0.0232108309865,0.853041,0.643839583333,0.232239583333,2.6,-0.00773694366217,0.920955,0.678615972222,0.285916039738,2.6,0.0232108309865,0.679826,0.595247916667,0.219089265046,2.6,0.0232108309865,0.601965,0.579527083333,0.0373832947531
2.61,0.0232108309865,,,,2.61,0.0232108309865,,,,2.61,-0.00773694366217,,,,2.61,0.0541586056352,,,,2.61,0.0232108309865,,,
2.62,-0.00773694366217,,,,2.62,-0.00773694366217,,,,2.62,-0.00773694366217,,,,2.62,0.0232108309865,,,,2.62,-0.00773694366217,,,
2.63,-0.00773694366217,,,,2.63,0.0232108309865,,,,2.63,-0.00773694366217,,,,2.63,0.0232108309865,,,,2.63,0.0232108309865,,,
2.64,-0.00773694366217,0.7602595,0.620139236111,0.255480082948,2.64,0.0232108309865,0.8789375,0.655868402778,0.272434895833,2.64,-0.00773694366217,0.948052,0.690049305556,0.376148726852,2.64,-0.00773694366217,0.703836,0.603465625,0.189893904321,2.64,-0.00773694366217,0.6251175,0.582028125,0.128443045911
2.65,-0.00773694366217,,,,2.65,0.0541586056352,,,,2.65,-0.00773694366217,,,,2.65,0.0541586056352,,,,2.65,0.0232108309865,,,
2.66,-0.00773694366217,,,,2.66,-0.00773694366217,,,,2.66,-0.00773694366217,,,,2.66,0.0232108309865,,,,2.66,0.0541586056352,,,
2.67,-0.00773694366217,,,,2.67,0.0232108309865,,,,2.67,-0.00773694366217,,,,2.67,0.0232108309865,,,,2.67,0.0232108309865,,,
2.68,-0.00773694366217,0.78547,0.633835416667,0.267803337191,2.68,0.0232108309865,0.90552,0.667778125,0.264660493827,2.68,-0.0386847183108,0.975492,0.714345138889,0.33247974537,2.68,0.0541586056352,0.728189,0.609658680556,0.180051842207,2.68,-0.00773694366217,0.64827,0.590603125,0.217848668981
2.69,-0.00773694366217,,,,2.69,0.0232108309865,,,,2.69,0.0232108309865,,,,2.69,0.0232108309865,,,,2.69,0.0541586056352,,,
2.7,-0.00773694366217,,,,2.7,0.0232108309865,,,,2.7,-0.00773694366217,,,,2.7,0.0232108309865,,,,2.7,0.0541586056352,,,
2.71,-0.00773694366217,,,,2.71,0.0232108309865,,,,2.71,-0.00773694366217,,,,2.71,0.0232108309865,,,,2.71,-0.00773694366217,,,
2.72,0.0232108309865,0.811195,0.643125,0.243983892747,2.72,0.0232108309865,0.9324455,0.678020486111,0.233562885802,2.72,-0.0386847183108,1.0058475,0.724230208333,0.126375385802,2.72,-0.00773694366217,0.752542,0.617161805556,0.190307436343,2.72,0.0541586056352,0.67228,0.602512847222,0.240262104552
2.73,-0.00773694366217,,,,2.73,0.0232108309865,,,,2.73,0.0232108309865,,,,2.73,0.0232108309865,,,,2.73,0.0232108309865,,,
2.74,-0.00773694366217,,,,2.74,-0.00773694366217,,,,2.74,-0.00773694366217,,,,2.74,0.0232108309865,,,,2.74,0.0232108309865,,,
